,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
369,Latrell Sprewell,419,.433,967,99,.331,299,286,33,21,254,518,.409,1266,240,.814,295,82,82,3100,56,101,1375,SF,88,158,310,MIN,.448
370,Jerry Stackhouse,105,.410,256,23,.354,65,103,29,3,78,128,.399,321,83,.806,103,26,17,774,16,49,362,SF,24,88,94,WAS,.435
371,Vladimir Stepania,43,.417,103,0,,0,23,27,15,75,43,.417,103,22,.611,36,42,2,453,50,61,108,C,11,19,125,POR,.417
372,DeShawn Stevenson,357,.446,800,19,.268,71,158,22,17,219,376,.432,871,138,.676,204,80,78,2444,79,140,909,SG-SF,52,120,298,TOT,.443
373,Michael Stewart,5,.417,12,0,,0,0,28,10,21,5,.417,12,3,.750,4,25,2,147,8,34,13,C-PF,2,3,29,TOT,.417
374,Peja Stojakovic,425,.511,832,240,.433,554,173,26,14,417,665,.480,1386,394,.927,425,81,81,3264,91,159,1964,SF,108,153,508,SAC,.566
375,Damon Stoudamire,252,.426,591,156,.365,427,500,30,9,256,408,.401,1018,127,.876,145,82,82,3118,52,173,1099,PG,99,180,308,POR,.477
376,Amar'e Stoudemire,410,.477,860,1,.200,5,78,21,89,339,411,.475,865,310,.713,435,55,53,2025,157,188,1133,PF,64,177,496,PHO,.476
377,Erick Strickland,50,.385,130,29,.439,66,90,30,2,58,79,.403,196,44,.863,51,43,0,571,13,63,231,PG,26,54,71,MIL,.477
378,Rod Strickland,140,.442,317,10,.278,36,244,37,11,121,150,.425,353,72,.735,98,61,10,1197,34,76,382,PG,35,85,155,TOT,.439
379,Bruno Sundov,4,.400,10,0,,0,1,23,0,8,4,.400,10,3,.500,6,5,0,33,2,9,11,C,0,3,10,TOT,.400
380,Bob Sura,181,.446,406,21,.266,79,233,30,14,226,202,.416,485,171,.757,226,80,18,1663,100,158,596,SG,62,105,326,TOT,.438
381,Mike Sweetney,69,.496,139,0,.000,1,14,21,12,89,69,.493,140,42,.724,58,42,1,494,68,57,180,PF,18,32,157,NYK,.493
382,Stromile Swift,267,.471,567,1,.250,4,38,24,118,237,268,.469,571,190,.725,262,77,10,1528,141,188,727,PF,56,88,378,MEM,.470
383,Wally Szczerbiak,86,.453,190,20,.435,46,33,26,1,64,106,.449,236,53,.828,64,28,0,622,24,42,285,SF,12,28,88,MIN,.492
384,Maurice Taylor,367,.481,763,0,.000,2,107,27,47,253,367,.480,765,128,.736,174,75,10,2081,131,253,862,PF,43,149,384,HOU,.480
385,Jason Terry,353,.455,775,146,.347,421,437,26,16,287,499,.417,1196,215,.827,260,81,78,3018,49,192,1359,PG,124,229,336,ATL,.478
386,Etan Thomas,257,.489,526,0,,0,68,25,123,345,257,.489,526,191,.647,295,79,15,1901,183,219,705,C,36,113,528,WAS,.489
387,Kenny Thomas,380,.470,808,1,.200,5,111,26,33,489,381,.469,813,243,.752,323,74,72,2699,261,219,1006,PF,82,172,750,PHI,.469
388,Kurt Thomas,392,.475,826,0,.000,3,149,31,80,517,392,.473,829,106,.835,127,80,75,2548,145,298,890,PF,56,132,662,NYK,.473
389,Tim Thomas,290,.468,619,73,.376,194,124,26,20,256,363,.446,813,171,.784,218,66,65,2089,64,196,970,SF,64,116,320,TOT,.491
390,Jamaal Tinsley,76,.466,163,77,.372,207,303,25,17,108,153,.414,370,49,.731,67,52,43,1378,28,132,432,PG,84,110,136,IND,.518
391,Robert Traylor,143,.507,282,2,.400,5,43,26,37,156,145,.505,287,70,.547,128,71,0,942,106,161,362,C,39,62,262,NOH,.509
392,Gary Trent,155,.481,322,0,.000,6,49,29,17,133,155,.473,328,69,.758,91,68,2,1025,83,129,379,C,12,54,216,MIN,.473
393,Jeff Trepagnier,8,.235,34,2,.500,4,4,24,0,9,10,.263,38,3,.500,6,11,0,96,6,7,25,SG,3,6,15,DEN,.289
394,Cezary Trybanski,0,.000,4,0,,0,0,24,1,1,0,.000,4,1,.500,2,7,0,15,0,3,1,C,1,2,1,TOT,.000
395,Jake Tsakalidis,67,.504,133,0,,0,18,24,22,91,67,.504,133,36,.590,61,40,28,533,37,79,170,C,9,23,128,MEM,.504
396,Nikoloz Tskitishvili,37,.333,111,3,.273,11,10,20,8,39,40,.328,122,23,.793,29,39,0,307,24,50,106,PF,6,17,63,DEN,.340
397,Hedo Turkoglu,161,.399,404,101,.419,241,154,24,32,306,262,.406,645,114,.708,161,80,44,2073,52,165,739,SF,80,94,358,SAS,.484
398,Ime Udoka,3,.375,8,0,.000,1,2,26,1,4,3,.333,9,2,.500,4,4,0,28,1,3,8,SF,2,3,5,LAL,.333
399,Nick Van Exel,141,.429,329,46,.307,150,206,32,2,88,187,.390,479,70,.707,99,39,29,1255,16,57,490,PG,20,78,104,GSW,.438
400,Keith Van Horn,317,.473,670,93,.399,233,120,28,33,352,410,.454,903,249,.859,290,72,62,2340,149,215,1162,SF,68,169,501,TOT,.506
401,Jacque Vaughn,104,.405,257,3,.150,20,195,28,2,104,107,.386,277,53,.779,68,71,6,1271,12,126,270,PG,44,84,116,ATL,.392
402,Jake Voskuhl,152,.507,300,0,,0,57,26,25,220,152,.507,300,134,.740,181,66,43,1606,123,258,438,C,42,77,343,PHO,.507
403,Slavko Vranes,0,.000,1,0,,0,0,21,0,0,0,.000,1,0,,0,1,0,3,0,1,0,C,0,0,0,POR,.000
404,Dwyane Wade,355,.477,745,16,.302,53,275,22,34,162,371,.465,798,233,.747,312,61,56,2126,85,140,991,PG,86,196,247,MIA,.475
405,Dajuan Wagner,81,.368,220,31,.360,86,51,20,7,49,112,.366,306,32,.681,47,44,4,708,9,89,287,SG,26,41,58,CLE,.417
406,Antoine Walker,401,.487,824,82,.269,305,369,27,65,486,483,.428,1129,103,.554,186,82,82,2840,198,212,1151,PF,65,202,684,DAL,.464
407,Samaki Walker,38,.392,97,0,.000,2,6,27,11,70,38,.384,99,29,.659,44,33,0,418,42,54,105,PF,9,15,112,MIA,.384
408,Ben Wallace,314,.424,740,1,.125,8,138,29,246,682,315,.421,748,142,.490,290,81,81,3050,324,162,773,C,143,123,1006,DET,.422
409,Gerald Wallace,32,.368,87,0,.000,2,19,21,14,39,32,.360,89,11,.458,24,37,1,337,35,37,75,SF,14,8,74,SAC,.360
410,John Wallace,56,.424,132,5,.385,13,14,29,8,47,61,.421,145,31,.775,40,37,0,368,12,38,158,SF,5,24,59,MIA,.438
411,Rasheed Wallace,343,.472,726,82,.331,248,156,29,122,357,425,.436,974,156,.736,212,68,66,2390,102,190,1088,PF,61,119,459,TOT,.478
412,Luke Walton,52,.456,114,13,.333,39,113,23,8,88,65,.425,153,31,.705,44,72,2,730,39,70,174,PF,28,44,127,LAL,.467
413,Charlie Ward,76,.413,184,84,.408,206,215,33,11,132,160,.410,390,20,.741,27,71,10,1252,12,107,424,PG,64,96,144,TOT,.518
414,Earl Watson,146,.408,358,26,.245,106,402,24,19,129,172,.371,464,90,.652,138,81,14,1669,49,175,460,PG,91,146,178,MEM,.399
415,Clarence Weatherspoon,104,.495,210,0,.000,1,30,33,15,130,104,.493,211,53,.736,72,52,1,868,74,75,261,PF,30,35,204,TOT,.493
416,Chris Webber,173,.416,416,1,.200,5,105,30,20,152,174,.413,421,81,.711,114,23,23,831,48,76,430,PF,31,60,200,SAC,.414
417,Bonzi Wells,341,.437,781,22,.319,69,139,27,19,182,363,.427,850,138,.754,183,72,27,1872,78,197,886,SG,91,161,260,TOT,.440
418,Jiri Welsch,193,.448,431,69,.381,181,183,24,7,236,262,.428,612,153,.743,206,81,68,2179,60,176,746,SG,101,129,296,BOS,.484
419,David Wesley,219,.425,515,92,.323,285,175,33,14,106,311,.389,800,137,.753,182,61,60,2001,28,147,851,SG,71,100,134,NOH,.446
420,David West,108,.478,226,0,.000,2,60,23,28,180,108,.474,228,57,.713,80,71,1,930,117,117,273,PF,27,48,297,NOH,.474
421,Jahidi White,99,.521,190,0,,0,7,27,51,164,99,.521,190,63,.500,126,62,17,865,97,176,261,C,25,66,261,TOT,.521
422,Rodney White,182,.478,381,33,.379,87,60,23,20,121,215,.459,468,78,.750,104,72,0,985,44,105,541,SF,32,78,165,DEN,.495
423,Chris Whitney,9,.333,27,8,.444,18,14,32,2,12,17,.378,45,5,1.000,5,16,5,186,3,6,47,PG,6,6,15,WAS,.467
424,Chris Wilcox,227,.522,435,0,.000,1,51,21,20,180,227,.521,436,105,.700,150,65,17,1340,125,183,559,C,29,80,305,LAC,.521
425,Mike Wilks,11,.423,26,6,.600,10,17,24,0,13,17,.472,36,10,.833,12,26,0,145,3,15,50,PG,3,7,16,HOU,.556
426,Aaron Williams,171,.504,339,1,.333,3,81,32,46,193,172,.503,342,105,.677,155,72,7,1337,101,187,450,C,34,89,294,NJN,.504
427,Alvin Williams,175,.430,407,26,.292,89,224,29,10,132,201,.405,496,66,.776,85,56,54,1730,18,114,494,SG,55,78,150,TOR,.431
428,Eric Williams,196,.416,471,35,.276,127,120,31,9,221,231,.386,598,215,.760,283,71,36,1886,65,180,712,SF,70,88,286,TOT,.416
429,Frank Williams,62,.419,148,18,.300,60,121,23,6,45,80,.385,208,41,.854,48,56,3,714,8,58,219,PG,25,63,53,NYK,.428
430,Jason Williams,170,.487,349,120,.330,364,492,28,5,122,290,.407,713,82,.837,98,72,68,2115,25,97,782,PG,92,136,147,MEM,.491
431,Jerome Williams,158,.482,328,0,.000,8,72,30,8,298,158,.470,336,106,.684,155,68,44,1637,177,134,422,PF,90,74,475,TOT,.470
432,Mo Williams,105,.398,264,10,.256,39,76,21,2,49,115,.380,303,44,.786,56,57,0,772,23,87,284,SG,28,51,72,UTA,.396
433,Scott Williams,88,.481,183,2,.667,3,17,35,16,94,90,.484,186,16,.593,27,43,21,527,38,95,198,C,20,16,132,TOT,.489
434,Shammond Williams,57,.432,132,30,.300,100,116,28,2,51,87,.375,232,51,.879,58,53,4,763,9,62,255,SG-PG,37,47,60,TOT,.440
435,Corliss Williamson,304,.505,602,0,,0,57,30,20,168,304,.505,602,144,.731,197,79,0,1574,88,204,752,PF,30,113,256,DET,.505
436,Kevin Willis,70,.470,149,0,.000,1,11,41,9,61,70,.467,150,24,.615,39,48,0,373,37,61,164,C,21,32,98,SAS,.467
437,Loren Woods,44,.458,96,0,,0,10,25,19,69,44,.458,96,33,.600,55,38,2,506,65,52,121,C,11,26,134,MIA,.458
438,Qyntel Woods,78,.375,208,10,.345,29,46,22,14,90,88,.371,237,38,.633,60,62,8,673,46,88,224,SF,20,52,136,POR,.392
439,Metta World Peace,393,.452,870,75,.310,242,272,24,50,285,468,.421,1112,322,.733,439,73,71,2714,100,194,1333,SF,152,202,385,IND,.455
440,Lorenzen Wright,257,.442,581,0,.000,5,71,28,58,301,257,.439,586,96,.733,131,65,46,1674,144,192,610,C,45,77,445,MEM,.439
441,Wang Zhizhi,13,.406,32,4,.286,14,2,26,5,14,17,.370,46,9,.900,10,16,0,114,4,13,47,C,3,6,18,TOT,.413
