,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
369,Bobby Simmons,0,,0,0,.000,3,2,30,0,0,0,.000,3,0,,0,2,0,16,0,2,0,SF,0,0,0,SAS,.000
370,Brian Skinner,0,,0,0,,0,0,34,0,0,0,,0,0,,0,2,0,6,0,0,0,C,0,0,0,MIL,
371,Craig Smith,104,.568,183,0,.000,5,31,27,7,74,104,.553,188,50,.735,68,48,0,586,43,84,258,PF,16,33,117,LAC,.553
372,Ish Smith,40,.381,105,3,.300,10,79,22,2,40,43,.374,115,12,.571,21,43,3,442,7,37,101,PG,18,34,47,TOT,.387
373,J.R. Smith,217,.466,466,124,.390,318,175,25,16,277,341,.435,784,163,.738,221,79,6,1968,45,173,969,SF,92,100,322,DEN,.514
374,Jason Smith,136,.446,305,0,.000,2,36,24,32,152,136,.443,307,59,.843,70,77,6,1102,89,150,331,C,26,53,241,NOH,.443
375,Joe Smith,3,.188,16,0,,0,4,35,4,18,3,.188,16,2,1.000,2,16,3,69,3,13,8,PF,0,5,21,TOT,.188
376,Josh Smith,446,.503,887,51,.331,154,255,25,120,523,497,.477,1041,229,.725,316,77,77,2645,134,217,1274,PF,99,197,657,ATL,.502
377,Darius Songaila,7,.467,15,0,,0,2,32,0,8,7,.467,15,2,.500,4,10,0,71,2,16,16,C,0,4,10,PHI,.467
378,Marreese Speights,143,.498,287,1,.250,4,30,23,19,146,144,.495,291,55,.753,73,64,1,734,64,120,344,C,8,40,210,PHI,.497
379,Tiago Splitter,101,.532,190,0,.000,1,26,26,17,129,101,.529,191,76,.543,140,60,6,738,72,91,278,C,29,32,201,SAS,.529
380,Jerry Stackhouse,2,.250,8,1,.250,4,3,36,2,6,3,.250,12,5,.714,7,7,1,50,1,3,12,SG,0,2,7,MIA,.292
381,Lance Stephenson,13,.382,34,0,.000,5,21,20,0,17,13,.333,39,11,.786,14,12,0,115,1,14,37,SG,4,16,18,IND,.333
382,DeShawn Stevenson,34,.420,81,94,.378,249,77,29,5,86,128,.388,330,33,.767,43,72,54,1158,20,71,383,SG,21,44,106,DAL,.530
383,Peja Stojakovic,43,.473,91,57,.419,136,29,33,2,61,100,.441,227,23,.920,25,33,13,617,14,24,280,SF,13,17,75,TOT,.566
384,Amar'e Stoudemire,734,.503,1459,10,.435,23,202,28,150,438,744,.502,1482,473,.792,597,78,78,2870,198,274,1971,C,71,250,636,NYK,.505
385,Rodney Stuckey,337,.457,737,26,.289,90,361,24,10,146,363,.439,827,330,.866,381,70,54,2183,70,177,1082,PG,76,155,216,DET,.455
386,DaJuan Summers,19,.396,48,9,.429,21,2,23,1,10,28,.406,69,9,.450,20,22,1,199,2,21,74,SF,3,13,12,DET,.471
387,Pape Sy,2,.400,5,0,.000,1,2,22,0,1,2,.333,6,3,1.000,3,3,0,21,2,1,7,SF,1,3,3,ATL,.333
388,Jermaine Taylor,80,.530,151,14,.311,45,32,24,5,36,94,.480,196,21,.750,28,34,8,483,26,39,223,SG,14,46,62,TOT,.515
389,Jeff Teague,115,.449,256,18,.375,48,138,22,25,91,133,.438,304,77,.794,97,70,7,963,11,82,361,PG,45,64,102,ATL,.467
390,Sebastian Telfair,69,.423,163,28,.359,78,111,25,3,37,97,.402,241,44,.733,60,37,8,711,17,64,266,PG,25,64,54,MIN,.461
391,Garrett Temple,10,.323,31,10,.270,37,32,24,6,22,20,.294,68,7,.412,17,24,0,230,1,24,57,PG-SG,11,23,23,TOT,.368
392,Jason Terry,365,.493,740,127,.362,351,334,33,13,129,492,.451,1091,182,.850,214,82,10,2564,24,140,1293,SG,93,167,153,DAL,.509
393,Hasheem Thabeet,17,.425,40,0,,0,4,23,16,51,17,.425,40,19,.543,35,47,0,373,24,76,53,C,9,17,75,TOT,.425
394,Etan Thomas,10,.476,21,0,,0,2,32,4,17,10,.476,21,12,.800,15,13,0,82,6,11,32,C,1,5,23,ATL,.476
395,Kurt Thomas,94,.508,185,1,1.000,1,60,38,42,226,95,.511,186,20,.625,32,52,37,1178,75,164,211,PF,32,42,301,CHI,.513
396,Tyrus Thomas,156,.476,328,0,.000,3,29,24,66,159,156,.471,331,107,.787,136,41,2,861,65,113,419,C,30,65,224,CHA,.471
397,Jason Thompson,271,.510,531,0,.000,3,88,24,44,310,271,.507,534,121,.605,200,75,39,1748,144,212,663,PF,28,99,454,SAC,.507
398,Al Thornton,201,.496,405,4,.154,26,62,27,12,157,205,.476,431,110,.775,142,71,23,1383,56,143,524,SF-PF,35,64,213,TOT,.480
399,Marcus Thornton,262,.462,567,88,.367,240,135,23,9,197,350,.434,807,145,.788,184,73,23,1775,61,110,933,SG,64,93,258,TOT,.488
400,Anthony Tolliver,94,.475,198,47,.409,115,82,25,28,203,141,.450,313,105,.802,131,65,4,1362,92,145,434,SF,28,49,295,MIN,.526
401,Ronny Turiaf,103,.632,163,0,,0,92,28,73,143,103,.632,163,61,.622,98,64,21,1141,64,160,267,C,35,41,207,NYK,.632
402,Hedo Turkoglu,195,.473,412,127,.410,310,343,31,34,311,322,.446,722,106,.679,156,81,72,2540,45,247,877,SF-PF,72,132,356,TOT,.534
403,Evan Turner,211,.435,485,14,.318,44,159,22,14,264,225,.425,529,101,.808,125,78,14,1797,42,138,565,SG,49,80,306,PHI,.439
404,Ekpe Udoh,97,.437,222,0,,0,40,23,86,101,97,.437,222,42,.656,64,58,18,1030,80,144,236,C,22,48,181,GSW,.437
405,Ime Udoka,5,.385,13,0,.000,8,13,33,1,14,5,.238,21,4,.500,8,20,0,130,5,14,14,SF,8,5,19,SAS,.238
406,Beno Udrih,347,.540,642,65,.357,182,386,28,9,224,412,.500,824,197,.864,228,79,64,2734,41,181,1086,PG,94,141,265,SAC,.539
407,Ben Uzoh,58,.426,136,3,.375,8,69,22,8,31,61,.424,144,33,.589,56,42,0,438,30,29,158,PG,13,25,61,NJN,.434
408,Anderson Varejao,114,.533,214,0,.000,2,45,28,38,203,114,.528,216,54,.667,81,31,31,994,98,87,282,C,27,40,301,CLE,.528
409,Greivis Vasquez,70,.476,147,25,.291,86,151,24,4,61,95,.408,233,34,.773,44,70,1,860,12,83,249,SG,22,70,73,MEM,.461
410,Charlie Villanueva,188,.488,385,125,.387,323,48,26,42,245,313,.442,708,89,.767,116,76,11,1666,50,175,840,PF,42,66,295,DET,.530
411,Sasha Vujacic,142,.426,333,97,.370,262,132,26,5,156,239,.402,595,81,.844,96,67,17,1648,30,136,656,SG,54,66,186,TOT,.483
412,Dwyane Wade,629,.534,1178,63,.306,206,346,29,87,362,692,.500,1384,494,.758,652,76,76,2823,123,197,1941,SG,111,237,485,MIA,.523
413,Von Wafer,49,.533,92,18,.269,67,35,25,5,42,67,.421,159,32,.842,38,58,2,553,7,39,184,SG,18,20,49,BOS,.478
414,Henry Walker,45,.542,83,59,.386,153,34,23,6,106,104,.441,236,31,.705,44,61,1,784,16,81,298,SG,21,37,122,NYK,.566
415,John Wall,364,.425,857,34,.296,115,574,20,35,282,398,.409,972,301,.766,393,69,64,2606,35,175,1131,PG,121,261,317,WAS,.427
416,Ben Wallace,66,.449,147,1,.500,2,72,36,54,221,67,.450,149,19,.333,57,54,49,1238,129,81,154,C,54,44,350,DET,.453
417,Gerald Wallace,324,.487,665,62,.333,186,173,28,63,458,386,.454,851,279,.746,374,71,63,2693,111,183,1113,SF-PF,105,152,569,TOT,.490
418,Luke Walton,30,.366,82,8,.235,34,62,30,4,58,38,.328,116,7,.700,10,54,0,484,9,38,91,SF,9,31,67,LAL,.362
419,Willie Warren,8,.400,20,5,.333,15,27,21,0,11,13,.371,35,6,.750,8,19,0,134,1,16,37,PG,6,8,12,LAC,.443
420,Hakim Warrick,227,.522,435,1,.091,11,69,28,9,208,228,.511,446,212,.721,294,80,6,1416,88,100,669,PF,32,79,296,PHO,.512
421,C.J. Watson,102,.362,282,44,.393,112,186,26,11,78,146,.371,394,69,.742,93,82,1,1091,16,82,405,PG,55,73,94,CHI,.426
422,Earl Watson,90,.450,200,36,.336,107,278,31,17,130,126,.410,307,55,.671,82,80,13,1567,52,146,343,PG,61,116,182,UTA,.469
423,Kyle Weaver,6,.333,18,3,.429,7,7,24,2,8,9,.360,25,7,.875,8,5,0,69,2,3,28,SG,2,7,10,UTA,.420
424,Martell Webster,97,.466,208,55,.417,132,53,24,9,111,152,.447,340,94,.770,122,46,1,1094,36,101,453,SF,28,58,147,MIN,.528
425,Sonny Weems,211,.467,452,17,.279,61,104,24,2,114,228,.444,513,72,.766,94,59,28,1413,39,87,545,SF,34,86,153,TOR,.461
426,David West,526,.510,1031,2,.222,9,164,30,62,374,528,.508,1040,264,.807,327,70,70,2451,155,202,1322,PF,67,142,529,NOH,.509
427,Delonte West,43,.494,87,12,.364,33,64,27,10,31,55,.458,120,13,.867,15,24,2,453,6,29,135,PG,20,30,37,BOS,.508
428,Mario West,8,.471,17,1,.250,4,10,26,0,9,9,.429,21,3,.600,5,6,3,116,2,13,22,SG,7,2,11,NJN,.452
429,Russell Westbrook,580,.451,1287,34,.330,103,670,22,30,258,614,.442,1390,531,.842,631,82,82,2847,121,207,1793,PG,155,316,379,OKC,.454
430,D.J. White,111,.512,217,0,.000,2,19,24,20,115,111,.507,219,46,.719,64,47,0,685,43,77,268,C-PF,12,14,158,TOT,.507
431,Hassan Whiteside,0,,0,0,,0,0,21,0,0,0,,0,0,,0,1,0,2,0,2,0,C,0,0,0,SAC,
432,Chris Wilcox,187,.583,321,0,.000,1,43,28,17,176,187,.581,322,50,.562,89,57,29,995,95,145,424,PF,29,43,271,DET,.581
433,Damien Wilkins,67,.528,127,2,.200,10,41,31,9,67,69,.504,137,40,.714,56,52,0,676,23,72,180,SF,27,21,90,ATL,.511
434,Deron Williams,323,.491,658,105,.331,317,667,26,15,220,428,.439,975,348,.845,412,65,65,2465,40,190,1309,PG,79,230,260,TOT,.493
435,Jason Williams,12,.414,29,10,.263,38,52,35,1,27,22,.328,67,0,,0,27,0,295,3,8,54,PG,11,18,30,TOT,.403
436,Jawad Williams,28,.346,81,13,.289,45,22,27,3,41,41,.325,126,9,.750,12,26,1,391,7,34,104,SF,9,16,48,CLE,.377
437,Lou Williams,235,.434,542,88,.348,253,252,24,17,117,323,.406,795,293,.823,356,75,0,1747,32,128,1027,SG,47,102,149,PHI,.462
438,Marvin Williams,209,.489,427,37,.336,110,88,24,23,245,246,.458,537,147,.845,174,65,52,1865,68,104,676,SF,34,62,313,ATL,.493
439,Mo Williams,212,.436,486,79,.324,244,380,28,10,132,291,.399,730,151,.853,177,58,56,1788,21,150,812,PG,53,171,153,TOT,.453
440,Reggie Williams,166,.502,331,102,.423,241,121,24,3,171,268,.469,572,100,.746,134,80,9,1626,45,124,738,SF,28,57,216,GSW,.558
441,Shawne Williams,79,.457,173,85,.401,212,47,24,51,179,164,.426,385,41,.837,49,64,11,1323,60,164,454,PF,39,46,239,NYK,.536
442,Shelden Williams,103,.468,220,0,,0,32,27,26,180,103,.468,220,58,.773,75,59,38,911,93,126,264,PF,23,43,273,TOT,.468
443,Terrence Williams,37,.398,93,6,.273,22,38,23,0,47,43,.374,115,14,.667,21,21,0,290,4,25,106,SG,9,33,51,TOT,.400
444,Metta World Peace,178,.419,425,83,.356,233,175,31,36,167,261,.397,658,92,.676,136,82,82,2410,100,181,697,SF,124,90,267,LAL,.460
445,Antoine Wright,1,.250,4,0,.000,4,0,26,0,1,1,.125,8,0,,0,7,0,31,2,3,2,SG,1,1,3,SAC,.125
446,Brandan Wright,60,.513,117,0,,0,12,23,17,58,60,.513,117,21,.677,31,37,2,379,31,34,141,PF,11,14,89,TOT,.513
447,Dorell Wright,291,.462,630,194,.376,516,242,25,63,343,485,.423,1146,180,.789,228,82,82,3147,88,171,1344,SF,124,133,431,GSW,.508
448,Julian Wright,80,.533,150,2,.200,10,58,23,20,71,82,.513,160,22,.512,43,52,6,766,47,45,188,SF,39,43,118,TOR,.519
449,Nick Young,307,.462,664,105,.387,271,75,25,17,148,412,.441,935,186,.816,228,64,40,2034,26,144,1115,SG,45,90,174,WAS,.497
450,Sam Young,216,.486,444,17,.340,50,71,25,23,147,233,.472,494,89,.767,116,78,46,1577,40,120,572,SF,68,61,187,MEM,.489
451,Thaddeus Young,452,.548,825,6,.273,22,82,22,26,281,458,.541,847,123,.707,174,82,1,2135,153,170,1045,PF,90,99,434,PHI,.544
