,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
185,Tyler Hansbrough,194,.406,478,0,.000,1,30,26,9,177,194,.405,479,226,.813,278,66,0,1442,113,159,614,PF,54,65,290,IND,.405
186,Luke Harangody,18,.409,44,5,.238,21,6,24,3,33,23,.354,65,9,.750,12,21,1,231,20,17,60,PF,6,4,53,CLE,.392
187,James Harden,195,.579,337,114,.390,292,229,22,15,222,309,.491,629,312,.846,369,62,2,1946,30,150,1044,SG,62,137,252,OKC,.582
188,Justin Harper,7,.389,18,2,.154,13,2,22,3,9,9,.290,31,0,.000,1,14,0,84,3,5,20,PF,2,6,12,ORL,.323
189,Josh Harrellson,43,.478,90,20,.339,59,11,22,20,97,63,.423,149,16,.615,26,37,4,540,47,48,162,PF,23,20,144,NYK,.490
190,Al Harrington,244,.519,470,101,.333,303,88,31,12,318,345,.446,773,119,.676,176,64,1,1761,72,181,910,PF,58,112,390,DEN,.512
191,Devin Harris,164,.498,329,77,.362,213,316,28,13,100,241,.445,542,156,.746,209,63,63,1741,12,136,715,PG,64,122,112,UTA,.516
192,Manny Harris,48,.421,114,12,.333,36,31,22,6,59,60,.400,150,41,.695,59,26,5,456,11,28,173,SG,13,27,70,CLE,.440
193,Terrel Harris,21,.477,44,8,.205,39,26,24,2,33,29,.349,83,14,.667,21,22,1,318,18,34,80,SG,9,25,51,MIA,.398
194,Tobias Harris,73,.500,146,6,.261,23,22,19,7,71,79,.467,169,44,.815,54,42,9,479,30,45,208,SF,13,31,101,MIL,.485
195,Udonis Haslem,151,.423,357,0,,0,42,31,24,353,151,.423,357,83,.814,102,64,10,1589,117,142,385,PF,35,60,470,MIA,.423
196,Spencer Hawes,153,.498,307,3,.250,12,98,23,48,192,156,.489,319,40,.727,55,37,29,920,78,100,355,C,16,55,270,PHI,.494
197,Chuck Hayes,73,.435,168,0,.000,2,77,28,17,162,73,.429,170,26,.667,39,54,9,1039,72,111,172,C,36,50,234,SAC,.429
198,Gordon Hayward,212,.496,427,55,.346,159,207,21,41,171,267,.456,586,193,.832,232,66,58,2015,59,106,782,SF,53,109,230,UTA,.503
199,Lazar Hayward,9,.375,24,4,.286,14,4,25,1,14,13,.342,38,7,.583,12,26,0,141,2,18,37,SF,3,9,16,OKC,.395
200,Brendan Haywood,118,.518,228,0,,0,19,32,54,185,118,.518,228,45,.469,96,54,54,1146,139,121,281,C,24,46,324,DAL,.518
201,Gerald Henderson,321,.475,676,11,.234,47,126,24,20,161,332,.459,723,155,.760,204,55,55,1831,64,128,830,SG,49,100,225,CHA,.467
202,Xavier Henry,83,.393,211,7,.412,17,35,20,8,82,90,.395,228,52,.612,85,45,0,759,24,59,239,SG,26,35,106,NOH,.410
203,Roy Hibbert,332,.498,667,0,.000,1,108,25,128,359,332,.497,668,170,.711,239,65,65,1937,213,195,834,C,32,128,572,IND,.497
204,J.J. Hickson,183,.469,390,0,.000,2,45,23,35,202,183,.467,392,86,.642,134,54,19,1244,133,85,452,PF,30,70,335,TOT,.467
205,Cory Higgins,48,.343,140,4,.200,20,36,22,6,28,52,.325,160,42,.700,60,38,0,423,7,40,150,PG,5,39,35,CHA,.338
206,Nene Hilario,211,.542,389,0,.000,4,80,29,38,228,211,.537,393,113,.673,168,39,33,1110,63,95,535,C,42,96,291,TOT,.537
207,George Hill,114,.489,233,54,.367,147,145,25,17,120,168,.442,380,91,.778,117,50,9,1274,31,98,481,PG,42,52,151,IND,.513
208,Grant Hill,187,.470,398,14,.264,53,107,39,29,142,201,.446,451,83,.761,109,49,46,1378,29,88,499,SF,41,65,171,PHO,.461
209,Jordan Hill,82,.506,162,0,.000,3,16,24,27,125,82,.497,165,30,.638,47,39,8,551,61,71,194,C,14,31,186,TOT,.497
210,Kirk Hinrich,75,.472,159,47,.346,136,132,31,11,90,122,.414,295,25,.781,32,48,31,1237,11,100,316,SG,38,58,101,ATL,.493
211,Darington Hobson,2,.286,7,0,.000,6,6,24,0,3,2,.154,13,0,,0,5,0,39,0,1,4,SG,0,2,3,MIL,.154
212,Jrue Holiday,295,.445,663,65,.380,171,290,21,18,155,360,.432,834,94,.783,120,65,65,2196,57,137,879,PG,103,135,212,PHI,.471
213,Ryan Hollins,46,.548,84,0,,0,9,27,17,48,46,.548,84,39,.520,75,39,8,522,34,78,131,C,5,35,82,TOT,.548
214,Tyler Honeycutt,7,.333,21,1,.333,3,7,21,3,11,8,.333,24,3,.600,5,15,0,88,3,3,20,SF,4,2,14,SAC,.354
215,Al Horford,57,.559,102,0,.000,1,24,25,14,51,57,.553,103,22,.733,30,11,11,348,26,21,136,C,10,16,77,ATL,.553
216,Dennis Horner,1,.333,3,0,.000,1,0,23,0,3,1,.250,4,3,.750,4,8,0,22,2,1,5,PF,0,1,5,NJN,.250
217,Dwight Howard,416,.579,719,0,.000,7,104,26,116,585,416,.573,726,281,.491,572,54,54,2070,200,159,1113,C,81,175,785,ORL,.573
218,Josh Howard,135,.417,324,9,.243,37,50,31,10,119,144,.399,361,75,.773,97,43,18,991,39,91,372,SF,32,53,158,UTA,.411
219,Juwan Howard,17,.309,55,0,,0,10,38,1,29,17,.309,55,8,.800,10,28,0,190,18,18,42,PF,4,20,47,MIA,.309
220,Lester Hudson,46,.469,98,16,.250,64,36,27,3,39,62,.383,162,34,.829,41,16,0,334,7,26,174,PG,14,32,46,TOT,.432
221,Larry Hughes,4,.267,15,1,.143,7,7,33,0,4,5,.227,22,1,.500,2,9,0,114,1,10,12,PG,2,12,5,ORL,.250
222,Kris Humphries,323,.481,671,0,,0,90,26,74,448,323,.481,671,209,.752,278,62,62,2162,233,173,855,PF,50,119,681,NJN,.481
223,Serge Ibaka,261,.536,487,1,.333,3,28,22,241,305,262,.535,490,78,.661,118,66,66,1792,193,179,603,PF,33,79,498,OKC,.536
224,Andre Iguodala,211,.481,439,76,.394,193,339,28,30,325,287,.454,632,121,.617,196,62,62,2209,56,92,771,SF,107,115,381,PHI,.514
225,Ersan Ilyasova,243,.501,485,51,.455,112,71,24,44,333,294,.492,597,143,.781,183,60,41,1655,196,133,782,PF,42,76,529,MIL,.535
226,Kyrie Irving,277,.491,564,73,.399,183,275,19,20,147,350,.469,747,171,.872,196,51,51,1558,44,110,944,PG,54,160,191,CLE,.517
227,Royal Ivey,8,.400,20,18,.340,53,10,30,0,23,26,.356,73,1,.125,8,34,0,354,1,36,71,SG,14,9,24,OKC,.479
228,Jarrett Jack,227,.482,471,39,.348,112,285,28,9,153,266,.456,583,129,.872,148,45,39,1530,23,93,700,PG,31,106,176,NOH,.490
229,Reggie Jackson,38,.392,97,13,.210,62,71,21,1,39,51,.321,159,25,.862,29,45,0,501,14,31,140,PG,25,36,53,OKC,.362
230,Stephen Jackson,110,.431,255,49,.288,170,118,33,13,141,159,.374,425,94,.825,114,47,14,1212,22,99,461,SF,54,103,163,TOT,.432
231,Damion James,13,.382,34,0,.000,1,3,24,7,26,13,.371,35,8,.667,12,7,7,170,7,17,34,SF,7,12,33,NJN,.371
232,LeBron James,567,.556,1020,54,.362,149,387,27,50,398,621,.531,1169,387,.771,502,62,62,2326,94,96,1683,SF,115,213,492,MIA,.554
233,Mike James,14,.359,39,6,.600,10,29,36,2,8,20,.408,49,7,.875,8,11,0,120,2,20,53,PG,4,14,10,CHI,.469
234,Antawn Jamison,330,.425,777,91,.341,267,131,35,43,285,421,.403,1044,185,.683,271,65,65,2151,123,164,1118,PF,51,90,408,CLE,.447
235,Al Jefferson,515,.493,1044,1,.250,4,134,27,101,452,516,.492,1048,137,.774,177,61,61,2075,133,155,1170,C,47,62,585,UTA,.493
236,Richard Jefferson,90,.411,219,113,.420,269,88,31,19,193,203,.416,488,59,.694,85,63,44,1748,26,121,578,SF,37,50,219,TOT,.532
237,Jared Jeffries,56,.438,128,3,.188,16,26,30,25,83,59,.410,144,49,.681,72,39,4,729,69,89,170,PF,29,29,152,NYK,.420
238,Charles Jenkins,127,.469,271,3,.150,20,170,22,6,60,130,.447,291,34,.872,39,51,28,893,8,85,297,PG,33,60,68,GSW,.452
239,Brandon Jennings,340,.464,733,129,.332,388,365,22,22,177,469,.418,1121,193,.808,239,66,66,2331,49,114,1260,PG,104,146,226,MIL,.476
240,Jonas Jerebko,180,.519,347,32,.302,106,43,24,21,212,212,.468,453,100,.806,124,64,13,1468,96,162,556,PF,41,66,308,DET,.503
241,Yi Jianlian,28,.389,72,3,.300,10,5,24,8,37,31,.378,82,14,.667,21,30,0,203,12,23,79,PF,7,14,49,DAL,.396
242,Amir Johnson,194,.579,335,2,.400,5,79,24,69,259,196,.576,340,58,.690,84,64,43,1553,149,209,452,PF,33,94,408,TOR,.579
243,Armon Johnson,19,.475,40,1,.333,3,11,22,0,12,20,.465,43,6,1.000,6,9,0,124,1,9,47,PG,5,6,13,TOT,.477
244,Carldell Johnson,7,.350,20,4,.267,15,22,29,0,8,11,.314,35,1,.333,3,15,0,119,1,11,27,PG,8,7,9,NOH,.371
245,Chris Johnson,20,.488,41,0,,0,2,26,9,25,20,.488,41,15,.789,19,27,0,175,15,33,55,C,6,15,40,TOT,.488
246,Ivan Johnson,139,.517,269,2,.333,6,32,27,18,161,141,.513,275,72,.720,100,56,0,934,65,116,356,PF,43,69,226,ATL,.516
247,JaJuan Johnson,54,.446,121,0,,0,6,22,14,38,54,.446,121,6,.667,9,36,0,298,20,25,114,PF,5,14,58,BOS,.446
248,James Johnson,214,.467,458,19,.317,60,122,24,84,218,233,.450,518,81,.704,115,62,40,1561,74,177,566,SF,71,101,292,TOR,.468
249,Joe Johnson,298,.489,609,125,.388,322,232,30,13,168,423,.454,931,158,.849,186,60,60,2127,53,75,1129,SG,48,116,221,ATL,.521
250,Trey Johnson,8,.571,14,0,,0,4,27,0,9,8,.571,14,5,1.000,5,11,0,61,3,10,21,SG,1,5,12,NOH,.571
251,Wesley Johnson,105,.461,228,53,.314,169,59,24,48,153,158,.398,397,24,.706,34,65,64,1469,24,115,393,SF,35,60,177,MIN,.465
252,Dahntay Jones,82,.402,204,33,.429,77,63,31,11,94,115,.409,281,83,.838,99,65,3,1052,23,119,346,SF,23,46,117,IND,.468
253,Dominique Jones,28,.431,65,1,.125,8,42,23,5,35,29,.397,73,29,.784,37,33,1,268,9,28,88,SG,10,28,44,DAL,.404
254,James Jones,11,.306,36,46,.404,114,19,31,9,43,57,.380,150,25,.833,30,51,10,666,6,45,185,SG,17,10,49,MIA,.533
255,Solomon Jones,24,.393,61,0,,0,9,27,11,26,24,.393,61,19,.826,23,21,1,292,32,43,67,C-PF,9,18,58,TOT,.393
256,DeAndre Jordan,206,.634,325,0,.000,1,17,23,134,344,206,.632,326,74,.525,141,66,66,1798,202,189,486,C,30,74,546,LAC,.632
257,Jerome Jordan,17,.515,33,0,,0,4,25,6,13,17,.515,33,8,.800,10,21,0,108,14,15,42,C,1,2,27,NYK,.515
258,Cory Joseph,19,.345,55,3,.200,15,34,20,3,20,22,.314,70,11,.647,17,29,1,266,5,16,58,PG,7,12,25,SAS,.336
259,Chris Kaman,266,.446,597,0,,0,101,29,77,275,266,.446,597,84,.785,107,47,33,1372,89,106,616,C,25,129,364,NOH,.446
260,Enes Kanter,117,.498,235,0,.000,1,8,19,23,171,117,.496,236,70,.667,105,66,0,874,107,87,304,C,18,54,278,UTA,.496
261,Jason Kapono,13,.464,28,8,.296,27,11,30,0,12,21,.382,55,4,1.000,4,27,0,269,2,21,54,SG,3,6,14,LAL,.455
262,D.J. Kennedy,3,.375,8,2,.500,4,3,22,0,6,5,.417,12,0,.000,2,2,0,59,1,7,12,SF,2,3,7,CLE,.500
263,Jason Kidd,20,.400,50,79,.354,223,264,38,10,183,99,.363,273,22,.786,28,48,48,1379,15,83,299,PG,82,91,198,DAL,.507
264,Linas Kleiza,103,.446,231,62,.346,179,46,27,4,157,165,.402,410,81,.810,100,49,3,1057,42,119,473,SF,23,64,199,TOR,.478
265,Brandon Knight,214,.434,493,105,.380,276,251,20,10,178,319,.415,769,104,.759,137,66,60,2129,33,154,847,PG,49,171,211,DET,.483
266,Kyle Korver,60,.426,141,118,.435,271,112,30,15,133,178,.432,412,55,.833,66,65,7,1469,26,110,529,SG,36,53,159,CHI,.575
267,Kosta Koufos,115,.599,192,0,,0,15,22,41,163,115,.599,192,33,.600,55,48,24,792,95,96,263,C,24,33,258,DEN,.599
268,Carl Landry,182,.507,359,0,.000,3,38,28,12,136,182,.503,362,147,.799,184,41,8,999,78,89,511,PF,13,64,214,NOH,.503
269,Ty Lawson,301,.531,567,73,.365,200,401,24,6,173,374,.488,767,178,.824,216,61,61,2124,54,94,999,PG,82,149,227,DEN,.535
270,Courtney Lee,164,.452,363,87,.401,217,88,26,22,133,251,.433,580,71,.826,86,58,26,1757,26,106,660,SG,68,64,159,HOU,.508
271,David Lee,464,.506,917,0,.000,5,162,28,22,374,464,.503,922,219,.782,280,57,57,2121,171,179,1147,PF,54,149,545,GSW,.503
272,Malcolm Lee,21,.429,49,2,.200,10,31,21,4,17,23,.390,59,14,.824,17,19,0,243,9,22,62,SG,8,17,26,MIN,.407
273,Kawhi Leonard,158,.536,295,41,.376,109,70,20,24,223,199,.493,404,68,.773,88,64,39,1534,104,88,507,SF,85,44,327,SAS,.543
274,Travis Leslie,5,.357,14,0,,0,5,21,2,3,5,.357,14,4,.444,9,10,0,45,6,4,14,SG,2,2,9,LAC,.357
275,Jon Leuer,94,.516,182,3,.333,9,25,22,17,75,97,.508,191,21,.750,28,46,12,555,45,67,218,PF,14,18,120,MIL,.516
276,Rashard Lewis,69,.448,154,16,.239,67,27,32,10,75,85,.385,221,31,.838,37,28,15,729,34,49,217,SF,23,32,109,WAS,.421
277,DeAndre Liggins,12,.571,21,0,.000,4,5,23,0,9,12,.480,25,9,.474,19,17,0,115,6,6,33,SF,6,10,15,ORL,.480
278,Jeremy Lin,147,.477,308,24,.320,75,216,23,9,89,171,.446,383,146,.798,183,35,25,940,18,78,512,PG,55,126,107,NYK,.478
279,Shaun Livingston,125,.466,268,2,.667,3,122,26,20,84,127,.469,271,62,.785,79,58,27,1092,39,79,318,SG,27,66,123,MIL,.472
280,Brook Lopez,38,.494,77,0,,0,6,23,4,10,38,.494,77,20,.625,32,5,5,136,8,8,96,C,1,6,18,NJN,.494
281,Robin Lopez,124,.461,269,0,,0,20,23,60,119,124,.461,269,100,.714,140,64,0,895,90,128,348,C,18,43,209,PHO,.461
282,Kevin Love,369,.475,777,105,.372,282,111,23,28,508,474,.448,1059,379,.824,460,55,55,2145,226,152,1432,PF,47,128,734,MIN,.497
283,Kyle Lowry,131,.434,302,79,.374,211,310,25,14,176,210,.409,513,171,.864,198,47,38,1510,37,133,670,PG,73,130,213,HOU,.486
284,John Lucas III,88,.404,218,55,.393,140,108,29,1,54,143,.399,358,28,.875,32,49,2,726,22,42,369,PG,19,42,76,CHI,.476
285,Shelvin Mack,76,.427,178,12,.286,42,131,21,2,80,88,.400,220,42,.712,59,64,0,779,12,50,230,PG,28,48,92,WAS,.427
286,Vernon Macklin,19,.543,35,0,,0,5,25,4,20,19,.543,35,8,.571,14,23,0,135,14,9,46,C,4,3,34,DET,.543
287,Corey Maggette,115,.375,307,24,.364,66,39,32,1,104,139,.373,373,178,.856,208,32,28,881,21,83,480,SF,23,59,125,CHA,.405
288,Jamaal Magloire,17,.378,45,0,,0,6,33,10,88,17,.378,45,7,.259,27,34,1,374,25,66,41,C,4,22,113,TOR,.378
289,Ian Mahinmi,130,.549,237,0,.000,1,12,25,31,181,130,.546,238,94,.639,147,61,12,1139,108,176,354,C,38,50,289,DAL,.546
290,Shawn Marion,268,.464,578,20,.294,68,132,33,36,320,288,.446,646,74,.796,93,63,63,1919,145,87,670,SF,67,98,465,DAL,.461
291,Cartier Martin,30,.508,59,29,.387,75,10,27,2,46,59,.440,134,11,.579,19,17,2,391,12,35,158,SF,11,13,58,WAS,.549
292,Kenyon Martin,94,.454,207,3,.231,13,18,34,43,132,97,.441,220,20,.370,54,42,0,940,49,103,217,PF,44,32,181,LAC,.448
293,Kevin Martin,144,.462,312,78,.347,225,110,28,3,93,222,.413,537,160,.894,179,40,40,1264,13,70,682,SG,28,70,106,HOU,.486
294,Roger Mason,44,.423,104,59,.383,154,47,31,5,62,103,.399,258,21,.778,27,52,0,697,7,33,286,SG,13,32,69,WAS,.514
295,Wesley Matthews,185,.434,426,129,.383,337,113,25,15,168,314,.412,763,147,.860,171,66,53,2228,56,148,904,SG,96,73,224,POR,.496
296,Jason Maxiell,183,.480,381,0,.000,2,41,28,50,207,183,.478,383,58,.547,106,65,42,1466,126,151,424,PF,32,71,333,DET,.478
297,Eric Maynor,8,.364,22,6,.353,17,22,24,0,10,14,.359,39,4,1.000,4,9,0,137,3,13,38,PG,5,11,13,OKC,.436
298,O.J. Mayo,200,.434,461,100,.364,275,169,24,23,180,300,.408,736,133,.773,172,66,0,1771,30,137,833,SG,71,124,210,MEM,.476
299,Luc Mbah a Moute,132,.514,257,1,.250,4,29,25,22,150,133,.510,261,66,.641,103,43,22,1009,77,93,333,PF,40,39,227,MIL,.511
300,JaVale McGee,307,.556,552,0,,0,31,24,132,314,307,.556,552,77,.461,167,61,45,1535,163,166,691,C,35,87,477,TOT,.556
301,Tracy McGrady*,86,.434,198,15,.455,33,110,32,15,131,101,.437,231,56,.675,83,52,0,837,23,35,273,SF,16,53,154,ATL,.470
302,Dominic McGuire,94,.456,206,0,.000,4,110,26,36,173,94,.448,210,39,.736,53,64,6,1127,73,104,227,PF,44,56,246,GSW,.448
303,Josh McRoberts,53,.477,111,3,.429,7,51,24,18,110,56,.475,118,23,.639,36,50,6,718,61,74,138,PF,15,31,171,LAL,.487
304,Jodie Meeks,94,.468,201,97,.365,266,54,24,3,144,191,.409,467,77,.906,85,66,50,1644,17,82,556,SG,40,29,161,PHI,.513
305,C.J. Miles,131,.416,315,46,.307,150,69,24,18,89,177,.381,465,108,.794,136,56,14,1145,27,122,508,SG,46,53,116,UTA,.430
306,Darko Milicic,59,.454,130,0,,0,17,26,25,62,59,.454,130,16,.432,37,29,23,472,35,59,134,C,9,32,97,MIN,.454
307,Andre Miller,224,.478,469,18,.217,83,441,35,9,168,242,.438,552,137,.811,169,66,7,1809,53,133,639,SG,63,177,221,DEN,.455
308,Brad Miller,2,.167,12,7,.467,15,24,35,2,15,9,.333,27,10,.833,12,15,1,146,4,10,35,C,4,12,19,MIN,.463
309,Mike Miller,38,.413,92,53,.453,117,42,31,6,106,91,.435,209,2,.400,5,39,2,752,22,58,237,SG,14,30,128,MIA,.562
310,Patty Mills,39,.527,74,24,.429,56,39,23,1,24,63,.485,130,15,1.000,15,16,3,261,4,14,165,PG,10,26,28,SAS,.577
311,Paul Millsap,419,.505,830,7,.226,31,150,26,52,383,426,.495,861,202,.792,255,64,62,2100,180,222,1061,PF,118,112,563,UTA,.499
312,Nazr Mohammed,79,.470,168,0,.000,1,14,34,37,111,79,.467,169,13,.565,23,63,1,692,59,101,171,C,20,26,170,OKC,.467
313,Greg Monroe,407,.522,780,0,.000,1,152,21,46,398,407,.521,781,201,.739,272,66,66,2082,239,180,1015,C,83,161,637,DET,.521
314,Jamario Moon,5,.357,14,2,.200,10,5,31,5,20,7,.292,24,2,1.000,2,8,0,123,2,5,18,SF,1,8,22,CHA,.333
315,E'Twaun Moore,26,.382,68,17,.378,45,34,22,3,29,43,.381,113,7,1.000,7,38,0,331,4,33,110,PG,11,21,33,BOS,.456
316,Mikki Moore,9,.450,20,0,,0,5,36,3,15,9,.450,20,6,.857,7,7,0,118,7,24,24,C,3,7,22,GSW,.450
317,Darius Morris,14,.424,33,4,.444,9,21,21,0,14,18,.429,42,6,.667,9,19,0,169,2,16,46,PG,2,19,16,LAL,.476
318,Marcus Morris,14,.378,37,2,.118,17,3,22,2,11,16,.296,54,6,.750,8,17,0,126,5,12,40,PF,2,4,16,HOU,.315
319,Markieff Morris,131,.420,312,43,.347,124,65,22,42,210,174,.399,436,76,.717,106,63,7,1227,69,179,467,PF,41,70,279,PHO,.448
320,Anthony Morrow,166,.446,372,106,.371,286,61,26,9,96,272,.413,658,97,.933,104,62,18,1636,31,86,747,SG,46,70,127,NJN,.494
321,Timofey Mozgov,100,.526,190,0,,0,22,25,42,126,100,.526,190,39,.684,57,44,35,687,53,86,239,C,15,53,179,DEN,.526
322,Byron Mullens,239,.443,540,12,.235,51,57,22,52,231,251,.425,591,92,.821,112,65,25,1465,96,137,606,C,21,74,327,CHA,.435
323,Troy Murphy,49,.471,104,28,.418,67,51,31,16,151,77,.450,171,6,.667,9,59,0,956,40,98,188,PF,15,26,191,LAL,.532
324,Hamady N'Diaye,0,.000,1,0,,0,0,25,0,0,0,.000,1,0,,0,3,0,3,0,0,0,C,0,0,0,WAS,.000
325,Eduardo Najera,16,.457,35,8,.276,29,12,35,4,39,24,.375,64,2,.500,4,22,0,270,11,40,58,PF,19,7,50,CHA,.438
326,Steve Nash,240,.580,414,55,.390,141,664,37,8,160,295,.532,555,127,.894,142,62,62,1961,26,53,772,PG,38,229,186,PHO,.581
327,Gary Neal,129,.448,288,83,.419,198,117,27,2,106,212,.436,486,50,.781,64,56,7,1206,12,75,557,SG,27,60,118,SAS,.522
328,Jameer Nelson,172,.459,375,87,.377,231,325,29,5,152,259,.427,606,71,.807,88,57,57,1706,29,130,676,PG,38,135,181,ORL,.499
329,Joakim Noah,249,.509,489,0,.000,1,160,26,92,387,249,.508,490,154,.748,206,64,64,1945,242,162,652,C,41,92,629,CHI,.508
330,Andres Nocioni,4,.286,14,1,.167,6,1,32,1,13,5,.250,20,6,.545,11,11,1,56,1,4,17,SF,1,5,14,PHI,.275
331,Steve Novak,28,.509,55,133,.472,282,12,28,9,95,161,.478,337,22,.846,26,54,0,1020,9,59,477,PF,16,21,104,NYK,.675
332,Dirk Nowitzki,395,.481,822,78,.368,212,136,33,30,372,473,.457,1034,318,.896,355,62,62,2079,46,129,1342,PF,42,117,418,DAL,.495
333,Jermaine O'Neal,52,.433,120,0,,0,10,33,43,98,52,.433,120,21,.677,31,25,24,570,37,80,125,C,8,21,135,BOS,.433
334,Lamar Odom,95,.399,238,28,.252,111,83,32,18,172,123,.352,349,58,.592,98,50,4,1027,36,97,332,SF,20,52,208,DAL,.393
335,Emeka Okafor,114,.533,214,0,,0,24,29,26,143,114,.533,214,38,.514,74,27,27,781,70,73,266,C,16,37,213,NOH,.533
336,Mehmet Okur,29,.433,67,23,.319,72,30,32,5,59,52,.374,139,3,.600,5,17,14,454,22,45,130,C,9,25,81,NJN,.457
337,Daniel Orton,17,.586,29,0,.000,1,5,21,9,20,17,.567,30,11,.440,25,16,2,187,19,30,45,PF,8,7,39,ORL,.567
338,Travis Outlaw,44,.383,115,16,.267,60,16,27,21,42,60,.343,175,31,.674,46,39,5,500,19,34,167,SF,19,20,61,SAC,.389
339,Larry Owens,2,.333,6,2,.400,5,4,29,1,11,4,.364,11,3,.750,4,7,0,75,2,10,13,SF,0,2,13,NJN,.455
340,Zaza Pachulia,169,.499,339,0,,0,79,27,29,303,169,.499,339,117,.741,158,58,44,1640,154,172,455,C,55,81,457,ATL,.499
341,Jannero Pargo,52,.452,115,53,.384,138,96,32,2,64,105,.415,253,19,.950,20,50,0,671,9,64,282,PG,20,49,73,ATL,.520
342,Jeremy Pargo,40,.357,112,10,.263,38,55,25,0,25,50,.333,150,16,.593,27,44,5,424,12,46,126,PG,15,46,37,MEM,.367
343,Anthony Parker,91,.484,188,50,.362,138,120,36,7,128,141,.433,326,35,.625,56,51,51,1280,10,65,367,SF,38,50,138,CLE,.509
344,Tony Parker,413,.498,829,14,.230,61,463,29,5,149,427,.480,890,227,.799,284,60,60,1923,22,75,1095,PG,57,153,171,SAS,.488
345,Chandler Parsons,188,.507,371,60,.337,178,134,23,29,210,248,.452,549,43,.551,78,63,57,1804,90,142,599,SF,73,81,300,HOU,.506
346,Patrick Patterson,225,.443,508,0,.000,3,53,22,36,174,225,.440,511,40,.702,57,64,1,1483,112,113,490,PF,27,49,286,HOU,.440
347,Chris Paul,346,.511,677,79,.371,213,543,26,4,171,425,.478,890,260,.861,302,60,60,2181,42,138,1189,PG,152,124,213,LAC,.522
348,Sasha Pavlovic,33,.471,70,17,.293,58,18,28,15,68,50,.391,128,3,.375,8,45,7,527,4,54,120,SF,20,20,72,BOS,.457
349,Nikola Pekovic,256,.564,454,0,,0,31,26,31,165,256,.564,454,139,.743,187,47,35,1264,181,98,651,C,29,87,346,MIN,.564
350,Kendrick Perkins,128,.489,262,0,,0,78,27,73,306,128,.489,262,73,.652,112,65,65,1744,120,189,329,C,25,118,426,OKC,.489
351,Johan Petro,108,.417,259,1,1.000,1,45,26,23,156,109,.419,260,31,.838,37,59,10,920,68,122,250,C,21,38,224,NJN,.421
352,Paul Pierce,294,.476,617,100,.366,273,274,34,26,280,394,.443,890,293,.852,344,61,61,2075,37,147,1181,SF,70,173,317,BOS,.499
353,Mickael Pietrus,43,.489,88,61,.335,182,25,29,10,112,104,.385,270,20,.645,31,42,6,921,18,81,289,SG,21,33,130,BOS,.498
354,Dexter Pittman,44,.468,94,0,,0,9,23,8,44,44,.468,94,18,.643,28,35,6,301,27,73,106,C,8,17,71,MIA,.468
355,Quincy Pondexter,86,.518,166,22,.301,73,27,23,5,71,108,.452,239,33,.623,53,64,8,1002,55,90,271,SF,27,30,126,MEM,.498
356,A.J. Price,33,.384,86,26,.295,88,86,25,2,48,59,.339,174,28,.800,35,44,1,568,13,30,172,PG,20,32,61,IND,.414
357,Ronnie Price,36,.419,86,13,.295,44,67,28,3,38,49,.377,130,20,.800,25,36,8,517,18,72,131,PG,34,46,56,PHO,.427
358,Tayshaun Prince,299,.431,694,37,.356,104,153,31,32,209,336,.421,798,89,.774,115,63,63,2087,72,77,798,SF,27,74,281,DET,.444
359,Joel Przybilla,22,.458,48,0,,0,6,32,16,109,22,.458,48,11,.611,18,27,19,449,29,66,55,C,4,22,138,POR,.458
360,Vladimir Radmanovic,24,.387,62,50,.370,135,54,31,15,109,74,.376,197,22,.759,29,49,3,755,34,62,220,SF,21,35,143,ATL,.503
361,Anthony Randolph,94,.472,199,0,.000,1,19,22,35,81,94,.470,200,64,.762,84,34,5,517,42,56,252,PF,13,40,123,MIN,.470
362,Zach Randolph,130,.469,277,2,.250,8,48,30,4,147,132,.463,285,58,.659,88,28,8,735,78,57,324,PF,21,40,225,MEM,.467
363,Michael Redd,102,.447,228,42,.318,132,33,32,0,63,144,.400,360,88,.793,111,51,2,770,14,29,418,SG,13,37,77,PHO,.458
364,J.J. Redick,136,.430,316,112,.418,268,164,27,6,132,248,.425,584,143,.911,157,65,22,1765,18,92,751,SG,27,68,150,ORL,.521
365,Ryan Reid,4,.800,5,0,,0,0,25,0,1,4,.800,5,0,,0,5,0,17,1,1,8,PF,0,1,2,OKC,.800
366,Jason Richardson,141,.442,319,102,.368,277,107,31,22,158,243,.408,596,41,.594,69,54,54,1591,36,91,629,SG,53,60,194,ORL,.493
367,Quentin Richardson,32,.421,76,42,.347,121,38,31,6,108,74,.376,197,25,.833,30,48,3,866,15,74,215,SF,28,29,123,ORL,.482
368,Luke Ridnour,193,.485,398,49,.322,152,252,30,16,122,242,.440,550,106,.891,119,53,53,1750,19,136,639,SG,56,96,141,MIN,.485
369,Nate Robinson,139,.459,303,66,.365,181,231,27,2,85,205,.424,484,94,.832,113,51,9,1192,15,118,570,PG,59,75,100,GSW,.492
370,Rajon Rondo,246,.464,530,10,.238,42,620,25,3,195,256,.448,572,108,.597,181,53,53,1957,62,99,630,PG,95,193,257,BOS,.456
