,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
184,Chuck Hayes,161,.489,329,0,,0,139,26,43,314,161,.489,329,36,.545,66,82,82,1773,151,219,358,C,73,74,465,HOU,.489
185,Jarvis Hayes,78,.523,149,60,.335,179,40,28,9,99,138,.421,328,14,.778,18,45,19,1033,9,91,350,SF,29,28,108,NJN,.512
186,Brendan Haywood,276,.563,490,0,.000,1,43,30,158,437,276,.562,491,152,.620,245,77,67,2355,278,209,704,C,26,99,715,TOT,.562
187,Luther Head,99,.481,206,37,.352,105,72,27,9,74,136,.437,311,48,.828,58,47,10,813,6,53,357,SG,18,54,80,IND,.497
188,Gerald Henderson,33,.388,85,4,.211,19,13,22,9,40,37,.356,104,35,.745,47,43,0,355,15,25,113,SG,10,14,55,CHA,.375
189,Roy Hibbert,384,.495,776,3,.500,6,158,23,131,287,387,.495,782,169,.754,224,81,69,2035,177,285,946,C,30,145,464,IND,.497
190,J.J. Hickson,289,.555,521,0,.000,1,40,21,39,290,289,.554,522,111,.681,163,81,73,1691,110,132,689,PF,36,92,400,CLE,.554
191,Nene Hilario,421,.589,715,0,.000,2,203,27,82,461,421,.587,717,293,.704,416,82,82,2755,166,281,1135,C,115,125,627,DEN,.587
192,George Hill,278,.505,550,75,.399,188,226,23,26,163,353,.478,738,183,.772,237,78,43,2276,42,222,964,PG,69,101,205,SAS,.529
193,Grant Hill,301,.483,623,35,.438,80,193,37,36,371,336,.478,703,205,.817,251,81,81,2430,74,165,912,SF,60,108,445,PHO,.503
194,Jordan Hill,99,.497,199,0,.000,2,20,22,21,99,99,.493,201,46,.676,68,47,0,624,76,92,244,PF,14,30,175,TOT,.493
195,Kirk Hinrich,204,.431,473,104,.371,280,330,29,24,236,308,.409,753,85,.752,113,74,53,2481,24,204,805,SG,85,113,260,CHI,.478
196,Jrue Holiday,168,.465,361,62,.390,159,280,19,18,135,230,.442,520,65,.756,86,73,51,1767,56,153,587,PG,79,156,191,PHI,.502
197,Ryan Hollins,169,.560,302,0,.000,1,51,25,38,128,169,.558,303,109,.690,158,73,27,1223,79,199,447,C,19,95,207,MIN,.558
198,Al Horford,466,.551,846,1,1.000,1,189,23,91,563,467,.551,847,213,.789,270,81,81,2845,236,225,1148,C,59,122,799,ATL,.552
199,Eddie House,94,.412,228,79,.348,227,85,31,7,96,173,.380,455,48,.923,52,68,0,1217,13,81,473,PG-SG,40,47,109,TOT,.467
200,Dwight Howard,510,.617,827,0,.000,7,144,24,228,798,510,.612,834,483,.592,816,82,82,2843,284,287,1503,C,75,274,1082,ORL,.612
201,Josh Howard,134,.444,302,23,.267,86,48,29,11,95,157,.405,388,109,.784,139,35,12,918,30,91,446,SF,26,46,125,TOT,.434
202,Juwan Howard,191,.511,374,0,.000,1,61,36,10,227,191,.509,375,55,.786,70,73,27,1632,108,191,437,C,27,72,335,POR,.509
203,Lester Hudson,16,.432,37,5,.313,16,13,25,3,11,21,.396,53,11,.846,13,25,0,131,7,12,58,PG,8,14,18,TOT,.443
204,Larry Hughes,94,.381,247,43,.309,139,137,31,15,119,137,.355,386,94,.832,113,45,16,1115,23,70,411,SG,52,75,142,TOT,.411
205,Kris Humphries,180,.442,407,0,.000,1,32,24,48,258,180,.441,408,127,.668,190,69,0,1221,120,145,487,PF,36,66,378,TOT,.441
206,Chris Hunter,109,.512,213,0,.000,4,37,25,35,111,109,.502,217,52,.754,69,60,9,783,56,132,270,C,13,30,167,GSW,.502
207,Lindsey Hunter,4,.235,17,1,.077,13,9,39,0,13,5,.167,30,2,1.000,2,13,0,122,1,12,13,PG,1,4,14,CHI,.183
208,Othello Hunter,4,.333,12,0,,0,0,23,1,6,4,.333,12,3,.750,4,7,0,33,6,5,11,SF,0,3,12,ATL,.333
209,Steven Hunter,17,.395,43,0,,0,0,28,10,24,17,.395,43,19,.528,36,21,0,158,18,10,53,C,1,9,42,MEM,.395
210,Serge Ibaka,200,.543,368,1,.500,2,10,20,97,259,201,.543,370,58,.630,92,73,0,1323,138,194,461,PF,25,68,397,OKC,.545
211,Andre Iguodala,402,.492,817,94,.310,303,472,26,55,447,496,.443,1120,315,.733,430,82,82,3193,82,145,1401,SF,141,218,529,PHI,.485
212,Zydrunas Ilgauskas,183,.441,415,11,.478,23,48,34,50,231,194,.443,438,75,.743,101,64,6,1339,114,183,474,C,14,63,345,CLE,.455
213,Didier Ilunga-Mbenga,48,.466,103,0,,0,8,29,29,55,48,.466,103,9,.474,19,49,2,355,32,54,105,C,5,15,87,LAL,.466
214,Ersan Ilyasova,242,.496,488,81,.336,241,84,22,23,360,323,.443,729,113,.715,158,81,31,1898,157,251,840,PF,53,71,517,MIL,.499
215,Allen Iverson*,127,.436,291,9,.360,25,113,34,2,63,136,.430,316,104,.794,131,28,24,865,16,48,385,SG-PG,19,64,79,TOT,.445
216,Royal Ivey,21,.438,48,14,.400,35,27,28,2,28,35,.422,83,9,.750,12,44,0,326,6,39,93,SG,19,11,34,TOT,.506
217,Jarrett Jack,241,.511,472,82,.412,199,413,26,6,192,323,.481,671,203,.842,241,82,43,2243,30,151,931,PG,60,163,222,TOR,.542
218,Cedric Jackson,5,.357,14,1,.167,6,14,23,2,6,6,.300,20,7,.583,12,12,0,74,2,7,20,PG,3,11,8,TOT,.325
219,Darnell Jackson,8,.308,26,1,.250,4,4,24,4,13,9,.300,30,4,.667,6,28,0,123,9,21,23,PF,2,13,22,TOT,.317
220,Stephen Jackson,471,.460,1025,129,.328,393,300,31,43,323,600,.423,1418,338,.779,434,81,81,3129,78,197,1667,SG-PF,132,259,401,TOT,.469
221,LeBron James,639,.560,1141,129,.333,387,651,25,77,483,768,.503,1528,593,.767,773,76,76,2966,71,119,2258,SF,125,261,554,CLE,.545
222,Mike James,4,.286,14,2,.333,6,5,34,0,2,6,.300,20,4,.500,8,4,0,46,1,3,18,PG,3,5,3,WAS,.350
223,Antawn Jamison,393,.498,789,85,.344,247,84,33,21,419,478,.461,1036,194,.647,300,66,64,2406,136,179,1235,PF,71,91,555,TOT,.502
224,Nathan Jawai,49,.445,110,0,.000,1,24,23,9,55,49,.441,111,26,.684,38,39,2,412,49,58,124,C,10,27,104,MIN,.441
225,Othyus Jeffers,12,.414,29,0,,0,1,24,0,11,12,.414,29,13,.684,19,14,0,73,8,10,37,SG,4,6,19,UTA,.414
226,Al Jefferson,560,.500,1121,0,.000,4,137,25,98,523,560,.498,1125,181,.680,266,76,76,2463,180,205,1301,C,63,136,703,MIN,.498
227,Richard Jefferson,303,.515,588,59,.316,187,158,29,40,298,362,.467,775,211,.735,287,81,70,2520,58,178,994,SF,45,105,356,SAS,.505
228,Jared Jeffries,117,.481,243,21,.296,71,101,28,71,158,138,.439,314,75,.625,120,70,37,1794,130,203,372,PF-SF,62,76,288,TOT,.473
229,Brandon Jennings,306,.370,828,145,.374,388,470,20,18,233,451,.371,1216,223,.817,273,82,82,2671,49,191,1270,PG,105,200,282,MIL,.431
230,Jonas Jerebko,254,.520,488,36,.313,115,58,22,29,284,290,.481,603,125,.710,176,80,73,2232,194,230,741,PF,79,82,478,DET,.511
231,Yi Jianlian,212,.406,522,15,.366,41,47,22,52,257,227,.403,563,154,.798,193,52,51,1655,115,170,623,PF,37,77,372,NJN,.417
232,Amir Johnson,208,.630,330,0,.000,4,48,22,66,241,208,.623,334,95,.638,149,82,5,1453,154,255,511,PF,44,63,395,TOR,.623
233,Anthony Johnson,36,.500,72,13,.333,39,63,35,1,40,49,.441,111,19,.950,20,31,0,406,8,32,130,PG,11,26,48,ORL,.500
234,James Johnson,80,.488,164,15,.326,46,48,22,43,94,95,.452,210,51,.729,70,65,11,757,34,126,256,PF,21,62,128,CHI,.488
235,Joe Johnson,506,.488,1036,129,.369,350,369,28,5,279,635,.458,1386,220,.818,269,76,76,2886,74,145,1619,SG,82,145,353,ATL,.505
236,Dahntay Jones,283,.479,591,4,.125,32,150,29,39,181,287,.461,623,198,.770,257,76,26,1892,48,237,776,SF,40,129,229,IND,.464
237,Dwayne Jones,0,,0,0,,0,0,26,0,2,0,,0,0,,0,2,0,7,0,1,0,PF,0,0,2,PHO,
238,James Jones,6,.207,29,37,.411,90,17,29,4,41,43,.361,119,23,.821,28,36,6,503,4,45,146,SF,11,11,45,MIA,.517
239,Solomon Jones,78,.451,173,0,.000,3,32,25,37,93,78,.443,176,51,.718,71,52,2,675,51,125,207,C,14,40,144,IND,.443
240,DeAndre Jordan,144,.610,236,0,.000,2,21,21,62,230,144,.605,238,48,.375,128,70,12,1137,122,152,336,C,16,75,352,LAC,.605
241,Chris Kaman,589,.492,1196,0,.000,6,120,27,94,520,589,.490,1202,230,.749,307,76,76,2608,184,213,1408,C,37,223,704,LAC,.490
242,Jason Kapono,63,.485,130,63,.368,171,39,28,6,52,126,.419,301,9,.600,15,57,12,976,14,80,324,SF,21,34,66,PHI,.523
243,Coby Karl,9,.429,21,2,.182,11,15,26,1,14,11,.344,32,4,.667,6,7,1,113,4,14,28,SF-SG,3,10,18,TOT,.375
244,Jason Kidd,108,.420,257,176,.425,414,724,36,35,397,284,.423,671,80,.808,99,80,80,2881,48,142,824,PG,145,195,445,DAL,.554
245,Andrei Kirilenko,218,.555,393,26,.292,89,158,28,71,188,244,.506,482,174,.744,234,58,35,1681,76,102,688,SF,83,79,264,UTA,.533
246,Kyle Korver,79,.465,170,59,.536,110,89,28,12,101,138,.493,280,39,.796,49,52,0,952,10,76,374,SG,26,42,111,UTA,.598
247,Kosta Koufos,22,.468,47,0,,0,6,20,4,29,22,.468,47,9,.600,15,36,0,172,16,26,53,C,2,15,45,UTA,.468
248,Nenad Krstic,280,.505,555,1,.200,5,52,26,45,249,281,.502,560,76,.717,106,76,76,1741,134,177,639,C,32,58,383,OKC,.503
249,Oliver Lafayette,2,.500,4,1,.500,2,2,25,0,3,3,.500,6,0,,0,1,0,22,1,0,7,SG,0,1,4,BOS,.583
250,Carl Landry,498,.537,928,1,.333,3,66,26,63,280,499,.536,931,344,.806,427,80,29,2469,188,234,1343,PF,55,136,468,TOT,.537
251,Marcus Landry,7,.467,15,9,.321,28,0,24,2,14,16,.372,43,3,.600,5,18,0,111,5,14,44,SF,1,6,19,TOT,.477
252,Acie Law,30,.508,59,5,.313,16,26,25,1,14,35,.467,75,38,.776,49,26,1,234,3,16,113,PG,11,17,17,TOT,.500
253,Ty Lawson,167,.544,307,34,.410,83,203,22,2,82,201,.515,390,106,.757,140,65,8,1318,42,89,542,PG,48,82,124,DEN,.559
254,Courtney Lee,262,.476,550,76,.338,225,121,24,20,192,338,.436,775,133,.869,153,71,66,2375,60,130,885,SG,93,76,252,NJN,.485
255,David Lee,686,.549,1250,0,.000,8,295,26,40,721,686,.545,1258,268,.812,330,81,81,3019,228,257,1640,C,85,189,949,NYK,.545
256,Rashard Lewis,182,.476,382,168,.397,423,107,30,28,256,350,.435,805,145,.806,180,72,72,2369,62,180,1013,PF,78,108,318,ORL,.539
257,Shaun Livingston,104,.533,195,0,.000,6,130,24,11,62,104,.517,201,42,.875,48,36,18,796,16,61,250,PG,17,58,78,TOT,.517
258,Brook Lopez,563,.500,1127,0,.000,2,187,21,139,439,563,.499,1129,416,.817,509,82,82,3027,270,251,1542,C,55,204,709,NJN,.499
259,Robin Lopez,171,.588,291,0,,0,7,21,53,144,171,.588,291,88,.704,125,51,31,986,104,117,430,C,10,41,248,PHO,.588
260,Kevin Love,256,.474,540,35,.330,106,136,21,23,431,291,.450,646,225,.815,276,60,22,1714,227,136,842,PF,43,117,658,MIN,.478
261,Kyle Lowry,147,.448,328,37,.272,136,305,23,9,156,184,.397,464,215,.827,260,68,0,1651,91,173,620,PG,60,116,247,HOU,.436
262,Corey Maggette,444,.531,836,13,.260,50,172,30,4,281,457,.516,886,460,.835,551,70,49,2081,92,231,1387,PF,51,168,373,GSW,.523
263,Jamaal Magloire,28,.500,56,0,,0,1,31,11,80,28,.500,56,21,.356,59,36,0,359,41,59,77,C,9,17,121,MIA,.500
264,Ian Mahinmi,35,.636,55,0,,0,2,23,8,39,35,.636,55,31,.660,47,26,0,165,13,32,101,C,3,15,52,SAS,.636
265,Shawn Marion,392,.516,759,3,.158,19,107,31,61,319,395,.508,778,105,.755,139,75,75,2385,158,141,898,SF,69,99,477,DAL,.510
266,Sean Marks,4,.500,8,0,,0,2,34,3,9,4,.500,8,2,.400,5,14,0,75,14,17,10,C,0,2,23,NOH,.500
267,Cartier Martin,33,.379,87,17,.347,49,16,25,1,43,50,.368,136,24,.800,30,18,2,390,25,48,141,SF,11,19,68,TOT,.430
268,Kenyon Martin,275,.465,591,8,.276,29,109,32,61,404,283,.456,620,93,.557,167,58,58,1986,142,186,667,PF,72,91,546,DEN,.463
269,Kevin Martin,219,.453,483,70,.333,210,111,26,6,135,289,.417,693,298,.876,340,46,43,1633,29,96,946,SG,46,92,164,TOT,.468
270,Desmond Mason,5,.417,12,0,,0,2,32,1,9,5,.417,12,3,.750,4,5,4,66,4,5,13,SF,1,4,13,SAC,.417
271,Roger Mason,105,.453,232,88,.333,264,137,29,14,151,193,.389,496,27,.794,34,79,5,1515,11,99,501,SG,30,59,162,SAS,.478
272,Wesley Matthews,210,.525,400,63,.382,165,124,23,15,141,273,.483,565,160,.829,193,82,48,2025,50,152,769,SG,64,93,191,UTA,.539
273,Jason Maxiell,212,.512,414,0,.000,1,39,26,38,240,212,.511,415,89,.574,155,76,29,1550,161,175,513,C,36,68,401,DET,.511
274,Sean May,51,.477,107,0,.000,4,17,25,7,50,51,.459,111,21,.656,32,37,4,331,20,46,123,C,12,19,70,SAC,.459
275,Eric Maynor,132,.444,297,22,.310,71,266,22,10,108,154,.418,368,52,.722,72,81,2,1269,21,115,382,PG,40,85,129,TOT,.448
276,O.J. Mayo,406,.490,828,136,.383,355,242,22,17,250,542,.458,1183,212,.809,262,82,82,3113,61,174,1432,SG,98,176,311,MEM,.516
277,Luc Mbah a Moute,171,.486,352,6,.353,17,81,23,39,229,177,.480,369,93,.699,133,73,62,1866,171,181,453,PF,60,70,400,MIL,.488
278,Antonio McDyess,205,.481,426,0,.000,2,83,35,32,306,205,.479,428,36,.632,57,77,50,1617,149,147,446,PF,43,79,455,SAS,.479
279,JaVale McGee,156,.510,306,0,.000,1,14,22,101,155,156,.508,307,74,.638,116,60,19,968,88,122,386,C,16,51,243,WAS,.508
280,Tracy McGrady*,75,.439,171,16,.250,64,99,30,14,72,91,.387,235,47,.746,63,30,24,673,22,40,245,SG,15,44,94,TOT,.421
281,Dominic McGuire,19,.365,52,0,,0,11,24,4,56,19,.365,52,0,.000,7,51,2,307,23,35,38,SF,5,17,79,TOT,.365
282,Josh McRoberts,68,.553,123,8,.348,23,44,22,16,87,76,.521,146,19,.500,38,42,3,524,40,74,179,C,17,19,127,IND,.548
283,Jodie Meeks,62,.456,136,42,.318,132,39,22,5,90,104,.388,268,31,.795,39,60,0,719,9,52,281,SG,18,25,99,TOT,.466
284,Pops Mensah-Bonsu,13,.394,33,0,,0,3,26,9,19,13,.394,33,13,.542,24,20,0,120,16,20,39,PF,4,10,35,TOT,.394
285,C.J. Miles,167,.484,345,74,.341,217,105,22,17,126,241,.429,562,66,.695,95,63,28,1497,42,190,622,SF,58,81,168,UTA,.495
286,Darko Milicic,100,.493,203,0,.000,1,47,24,34,104,100,.490,204,15,.536,28,32,18,685,47,82,215,C,22,35,151,TOT,.490
287,Andre Miller,388,.469,828,16,.200,80,445,33,9,185,404,.445,908,322,.821,392,82,66,2500,81,169,1146,PG,93,173,266,POR,.454
288,Brad Miller,213,.474,449,37,.280,132,154,33,29,316,250,.430,581,182,.827,220,82,37,1950,83,189,719,C,44,107,399,CHI,.462
289,Mike Miller,135,.515,262,82,.480,171,212,29,12,281,217,.501,433,70,.824,85,54,50,1805,55,131,586,SG,39,115,336,WAS,.596
290,Patty Mills,8,.400,20,2,.500,4,5,21,0,1,10,.417,24,4,.571,7,10,0,38,1,6,26,PG,0,4,2,POR,.458
291,Paul Millsap,384,.543,707,1,.111,9,131,24,99,373,385,.538,716,183,.693,264,82,8,2277,186,285,954,PF,64,116,559,UTA,.538
292,Nazr Mohammed,189,.553,342,0,,0,28,32,43,190,189,.553,342,81,.648,125,58,29,984,114,105,459,C,15,53,304,CHA,.553
293,Jamario Moon,82,.558,147,32,.320,100,49,29,30,165,114,.462,247,36,.800,45,61,2,1052,26,69,296,SF,34,23,191,CLE,.526
294,Mikki Moore,54,.600,90,0,,0,36,34,13,43,54,.600,90,7,.636,11,23,20,406,26,60,115,C,5,21,69,GSW,.600
295,Randolph Morris,23,.561,41,0,,0,2,24,3,28,23,.561,41,16,.593,27,28,0,124,10,34,62,PF,5,12,38,ATL,.561
296,Adam Morrison,27,.422,64,5,.238,21,18,25,2,22,32,.376,85,5,.625,8,31,0,241,10,17,74,SF,3,10,32,LAL,.406
297,Anthony Morrow,189,.477,396,140,.456,307,104,24,16,198,329,.468,703,101,.886,114,69,37,2018,61,158,899,SG,65,84,259,GSW,.568
298,Byron Mullens,7,.368,19,0,,0,1,20,0,7,7,.368,19,0,,0,13,0,54,3,13,14,PF,2,4,10,OKC,.368
299,Troy Murphy,256,.533,480,128,.384,333,150,29,34,608,384,.472,813,154,.798,193,72,69,2344,129,175,1050,PF,72,100,737,IND,.551
300,Ronald Murray,199,.431,462,69,.312,221,135,30,16,155,268,.392,683,141,.727,194,75,2,1673,28,126,746,SG,46,91,183,TOT,.443
301,Eduardo Najera,43,.524,82,19,.297,64,29,33,14,81,62,.425,146,14,.583,24,46,5,685,34,94,157,PF,26,25,115,TOT,.490
302,Steve Nash,375,.540,694,124,.426,291,892,35,12,234,499,.507,985,211,.938,225,81,81,2660,34,108,1333,PG,42,295,268,PHO,.570
303,Jameer Nelson,231,.481,480,86,.381,226,353,27,2,168,317,.449,706,98,.845,116,65,64,1860,26,147,818,PG,48,139,194,ORL,.510
304,Rasho Nesterovic,81,.544,149,0,,0,25,33,17,52,81,.544,149,1,.200,5,42,8,413,37,54,163,C,10,16,89,TOR,.544
305,Joakim Noah,262,.504,520,0,,0,132,24,100,484,262,.504,520,163,.744,219,64,54,1925,220,198,687,C,32,117,704,CHI,.504
306,Andres Nocioni,138,.408,338,96,.386,249,75,30,26,190,234,.399,587,71,.717,99,75,28,1477,32,160,635,SF,32,67,222,SAC,.480
307,Steve Novak,20,.541,37,22,.310,71,6,26,2,32,42,.389,108,7,.778,9,54,0,362,1,21,113,SF,7,2,33,LAC,.491
308,Dirk Nowitzki,669,.487,1375,51,.421,121,218,31,79,540,720,.481,1496,536,.915,586,81,80,3039,80,208,2027,PF,70,149,620,DAL,.498
309,Patrick O'Bryant,8,.571,14,0,.000,1,1,23,4,9,8,.533,15,3,.500,6,11,0,51,2,12,19,C,2,5,11,TOR,.533
310,Jermaine O'Neal,394,.530,743,0,.000,2,92,31,95,362,394,.529,745,162,.720,225,70,70,1991,124,212,950,C,25,125,486,MIA,.529
311,Shaquille O'Neal*,262,.567,462,0,.000,1,80,37,62,262,262,.566,463,112,.496,226,53,53,1240,93,169,636,C,15,105,355,CLE,.566
312,Fabricio Oberto,35,.625,56,0,,0,51,34,9,71,35,.625,56,13,.765,17,57,20,650,34,121,83,C,11,36,105,WAS,.625
313,Greg Oden,92,.605,152,0,,0,19,22,48,114,92,.605,152,49,.766,64,21,21,502,64,84,233,C,8,39,178,POR,.605
314,Lamar Odom,284,.510,557,58,.319,182,267,30,59,618,342,.463,739,140,.693,202,82,38,2585,184,227,882,PF,75,150,802,LAL,.502
315,Emeka Okafor,348,.530,656,0,,0,55,27,127,491,348,.530,656,154,.562,274,82,82,2370,251,218,850,C,54,111,742,NOH,.530
316,Mehmet Okur,273,.486,562,82,.385,213,119,30,81,383,355,.458,775,196,.820,239,73,73,2149,132,223,988,C,38,127,515,UTA,.511
317,Kevin Ollie,18,.409,44,0,.000,1,20,37,0,22,18,.400,45,8,1.000,8,25,0,263,3,16,44,PG,9,6,25,OKC,.400
318,Travis Outlaw,70,.398,176,40,.381,105,34,25,17,88,110,.391,281,49,.831,59,34,6,730,33,43,309,SF,18,32,121,TOT,.463
319,Zaza Pachulia,120,.496,242,0,.000,4,42,25,31,176,120,.488,246,93,.650,143,78,1,1089,117,186,333,C,37,58,293,ATL,.488
320,Jannero Pargo,94,.387,243,38,.275,138,89,30,2,69,132,.346,381,42,.933,45,63,5,829,9,68,344,PG,29,50,78,CHI,.396
321,Anthony Parker,98,.458,214,108,.414,261,157,34,18,201,206,.434,475,75,.789,95,81,81,2289,30,151,595,SG,63,71,231,CLE,.547
322,Tony Parker,339,.497,682,10,.294,34,317,27,8,128,349,.487,716,186,.756,246,56,50,1728,7,96,894,PG,29,149,135,SAS,.494
323,Chris Paul,262,.514,510,52,.409,127,480,24,8,171,314,.493,637,161,.847,190,45,45,1712,20,118,841,PG,96,112,191,NOH,.534
324,Sasha Pavlovic,74,.407,182,35,.297,118,58,26,6,105,109,.363,300,10,.385,26,71,0,877,12,84,263,SF,23,53,117,MIN,.422
325,Oleksiy Pecherov,63,.463,136,14,.269,52,11,24,14,92,77,.410,188,29,.906,32,44,5,447,32,55,197,C,9,32,124,MIN,.447
326,Kendrick Perkins,314,.605,519,0,.000,3,80,25,132,440,314,.602,522,163,.582,280,78,78,2154,155,219,791,C,26,165,595,BOS,.602
327,Morris Peterson,54,.415,130,62,.363,171,41,32,5,109,116,.385,301,33,.611,54,46,39,973,17,81,327,SG,25,27,126,NOH,.488
328,Johan Petro,54,.540,100,0,.000,1,14,24,13,97,54,.535,101,14,.667,21,36,16,436,32,80,122,C,10,23,129,DEN,.535
329,Paul Pierce,300,.497,604,109,.414,263,218,32,31,271,409,.472,867,369,.852,433,71,71,2411,39,196,1296,SF,84,166,310,BOS,.535
330,Mickael Pietrus,117,.502,233,116,.379,306,49,27,31,176,233,.432,539,69,.633,109,75,24,1687,39,138,651,SF,53,69,215,ORL,.540
331,James Posey,45,.437,103,81,.335,242,117,33,19,297,126,.365,345,66,.825,80,77,2,1731,32,204,399,SF,42,51,329,NOH,.483
332,Leon Powe,21,.429,49,0,,0,0,26,2,42,21,.429,49,37,.587,63,20,2,236,19,36,79,SF,6,11,61,CLE,.429
333,Josh Powell,64,.360,178,7,.438,16,35,27,6,72,71,.366,194,20,.645,31,63,0,581,44,71,169,PF,9,33,116,LAL,.384
334,A.J. Price,85,.472,180,60,.345,174,106,23,3,76,145,.410,354,60,.800,75,56,2,865,12,53,410,PG,35,59,88,IND,.494
335,Ronnie Price,80,.447,179,18,.286,63,123,26,13,46,98,.405,242,41,.695,59,60,4,806,28,109,255,PG,40,56,74,UTA,.442
336,Tayshaun Prince,255,.503,507,27,.370,73,161,29,22,177,282,.486,580,70,.714,98,49,49,1664,71,77,661,SF,34,60,248,DET,.509
337,Joel Przybilla,45,.523,86,0,,0,8,30,43,166,45,.523,86,33,.647,51,30,9,681,72,95,123,C,8,39,238,POR,.523
338,Chris Quinn,10,.417,24,10,.313,32,29,26,1,15,20,.357,56,6,1.000,6,25,0,223,1,15,56,PG,9,10,16,NJN,.446
339,Vladimir Radmanovic,73,.442,165,30,.278,108,45,29,7,127,103,.377,273,20,.741,27,41,20,891,51,97,256,PF,29,44,178,TOT,.432
340,Anthony Randolph,136,.447,304,1,.200,5,42,20,51,142,137,.443,309,109,.801,136,33,8,749,73,92,384,C,28,49,215,GSW,.445
341,Shavlik Randolph,6,.333,18,0,,0,1,26,1,7,6,.333,18,2,1.000,2,6,0,53,7,9,14,PF,1,3,14,TOT,.333
342,Zach Randolph,637,.496,1284,15,.288,52,149,28,34,620,652,.488,1336,362,.778,465,81,81,3051,330,226,1681,PF,80,174,950,MEM,.494
343,Theo Ratliff,70,.461,152,0,,0,25,36,61,98,70,.461,152,38,.760,50,49,29,807,59,87,178,C,12,41,157,TOT,.461
344,Michael Redd,57,.373,153,18,.300,60,39,30,2,43,75,.352,213,47,.712,66,18,12,492,11,24,215,SG,19,15,54,MIL,.394
345,J.J. Redick,132,.473,279,111,.405,274,158,25,4,138,243,.439,553,191,.860,222,82,9,1808,17,118,788,SG,28,63,155,ORL,.540
346,Chris Richard,15,.517,29,0,,0,7,25,4,40,15,.517,29,7,.636,11,18,0,224,19,50,37,PF,8,14,59,CHI,.517
347,Jason Richardson,316,.528,598,157,.393,400,143,29,33,323,473,.474,998,136,.739,184,79,76,2485,81,169,1239,SG,66,92,404,PHO,.553
348,Quentin Richardson,100,.493,203,142,.397,358,93,29,18,310,242,.431,561,52,.732,71,76,75,2082,64,169,678,SF,70,62,374,MIA,.558
349,Luke Ridnour,259,.513,505,69,.381,181,324,28,7,119,328,.478,686,127,.907,140,82,0,1759,24,182,852,PG,54,106,143,MIL,.528
350,Nate Robinson,128,.474,270,87,.390,223,163,25,5,82,215,.436,493,50,.746,67,56,2,1115,28,116,567,PG,49,73,110,TOT,.524
351,Sergio Rodriguez,135,.519,260,32,.352,91,212,23,5,65,167,.476,351,68,.731,93,66,8,1048,24,84,434,PG,50,114,89,TOT,.521
352,Rajon Rondo,442,.536,824,17,.213,80,794,23,11,260,459,.508,904,175,.621,282,81,81,2963,100,198,1110,PG,189,246,360,BOS,.517
353,Derrick Rose,656,.500,1313,16,.267,60,469,21,27,228,672,.489,1373,259,.766,338,78,78,2871,65,96,1619,PG,57,217,293,CHI,.495
354,Quinton Ross,36,.400,90,4,.190,21,12,28,6,32,40,.360,111,8,.571,14,52,7,562,17,69,92,SF-SG,13,11,49,TOT,.378
355,Brandon Roy,418,.512,817,73,.330,221,305,25,16,212,491,.473,1038,343,.780,440,65,65,2419,73,136,1398,SG,61,129,285,POR,.508
356,Brandon Rush,173,.433,400,124,.411,302,112,24,65,305,297,.423,702,56,.629,89,82,64,2491,41,159,774,SG,56,93,346,IND,.511
357,Kareem Rush,3,.375,8,1,.333,3,4,29,3,5,4,.364,11,0,,0,7,0,58,1,8,9,SG,2,3,6,LAC,.409
358,John Salmons,319,.468,682,118,.382,309,223,30,26,235,437,.441,991,253,.830,305,81,56,2824,35,166,1245,SG,99,123,270,TOT,.501
359,Brian Scalabrine,13,.361,36,16,.327,49,27,31,4,39,29,.341,85,4,.667,6,52,3,472,9,59,78,PF,9,17,48,BOS,.435
360,Luis Scola,559,.515,1085,1,.200,5,169,29,26,530,560,.514,1090,208,.779,267,82,82,2671,175,246,1329,PF,63,163,705,HOU,.514
361,Thabo Sefolosha,153,.494,310,41,.313,131,145,25,46,311,194,.440,441,60,.674,89,82,82,2348,76,154,489,SG,97,90,387,OKC,.486
362,Ramon Sessions,252,.467,540,1,.067,15,258,23,5,156,253,.456,555,167,.717,233,82,1,1732,58,137,674,PG,55,137,214,MIN,.457
363,Bobby Simmons,22,.407,54,20,.317,63,15,29,3,52,42,.359,117,18,.900,20,23,2,395,11,52,122,PF,15,19,63,NJN,.444
364,James Singleton,90,.415,217,7,.189,37,31,28,43,168,97,.382,254,53,.855,62,57,3,977,108,113,254,PF-SF,28,49,276,TOT,.396
365,Brian Skinner,10,.400,25,0,,0,0,33,4,18,10,.400,25,6,.750,8,16,1,123,9,20,26,PF,3,7,27,LAC,.400
366,Craig Smith,225,.574,392,1,.200,5,84,26,25,190,226,.569,397,132,.635,208,75,2,1232,97,194,585,PF,33,88,287,LAC,.571
367,J.R. Smith,270,.477,566,158,.338,467,183,24,20,206,428,.414,1033,142,.706,201,75,0,2082,28,174,1156,SG,99,139,234,DEN,.491
368,Jason Smith,65,.448,145,10,.345,29,33,23,28,81,75,.431,174,29,.690,42,56,2,658,54,110,189,PF,21,35,135,PHI,.460
