,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
184,Nene Hilario,29,.414,70,0,.000,1,15,25,14,57,29,.408,71,27,.551,49,16,1,266,30,46,85,PF,9,21,87,DEN,.408
185,Grant Hill,325,.535,608,33,.317,104,203,35,56,279,358,.503,712,170,.867,196,70,68,2222,74,153,919,SF,65,96,353,PHO,.526
186,Kirk Hinrich,246,.442,557,84,.350,240,452,27,19,216,330,.414,797,118,.831,142,75,72,2380,28,224,862,PG,87,157,244,CHI,.467
187,Ryan Hollins,46,.489,94,0,,0,14,23,30,54,46,.489,94,55,.671,82,60,1,532,53,96,147,PF,10,25,107,CHA,.489
188,Al Horford,333,.502,663,0,.000,5,124,21,76,537,333,.499,668,155,.731,212,81,77,2540,248,267,821,C,60,137,785,ATL,.499
189,Robert Horry,20,.408,49,18,.257,70,47,37,19,74,38,.319,119,18,.643,28,45,5,583,35,55,112,PF,21,22,109,SAS,.395
190,Eddie House,100,.429,233,117,.393,298,152,29,10,148,217,.409,531,33,.917,36,78,2,1480,19,114,584,PG,59,76,167,BOS,.519
191,Dwight Howard,583,.601,970,0,.000,4,110,22,176,882,583,.599,974,529,.590,897,82,82,3088,279,274,1695,C,74,263,1161,ORL,.599
192,Josh Howard,500,.482,1037,67,.319,210,164,27,32,412,567,.455,1247,312,.813,384,76,76,2757,120,202,1513,SF,59,114,532,DAL,.482
193,Juwan Howard,23,.359,64,0,,0,17,34,2,60,23,.359,64,11,.786,14,50,0,353,21,62,57,PF,5,17,81,DAL,.359
194,Troy Hudson,5,.263,19,4,.333,12,9,31,0,7,9,.290,31,6,1.000,6,9,0,93,0,4,28,PG,3,7,7,GSW,.355
195,Larry Hughes,238,.392,607,67,.345,194,181,29,17,191,305,.381,801,150,.798,188,68,57,2020,39,139,827,PG-SG,99,116,230,TOT,.423
196,Kris Humphries,161,.486,331,0,.000,2,28,22,28,169,161,.483,333,75,.605,124,70,0,925,90,107,397,PF,25,47,259,TOR,.483
197,Lindsey Hunter,15,.395,38,7,.269,26,33,37,2,9,22,.344,64,7,.778,9,24,0,215,4,30,58,PG,13,13,13,DET,.398
198,Steven Hunter,15,.536,28,0,,0,0,26,6,19,15,.536,28,9,.450,20,19,2,120,10,20,39,C,0,7,29,DEN,.536
199,Andre Iguodala,481,.496,970,101,.329,307,391,24,49,361,582,.456,1277,365,.721,506,82,82,3242,85,187,1630,SF,171,214,446,PHI,.495
200,Zydrunas Ilgauskas,417,.475,878,0,.000,1,104,32,120,419,417,.474,879,195,.802,243,73,73,2222,263,247,1029,C,34,135,682,CLE,.474
201,Didier Ilunga-Mbenga,39,.464,84,0,,0,10,27,26,44,39,.464,84,5,.417,12,42,0,326,28,70,83,C,7,12,72,TOT,.464
202,Allen Iverson*,617,.482,1281,95,.345,275,586,32,12,196,712,.458,1556,645,.809,797,82,82,3424,47,109,2164,SG,160,245,243,DEN,.488
203,Royal Ivey,114,.421,271,35,.327,107,160,26,7,80,149,.394,378,85,.726,117,75,20,1437,38,166,418,PG,45,75,118,MIL,.440
204,Jarrett Jack,202,.470,430,65,.342,190,313,24,1,203,267,.431,620,215,.867,248,82,16,2229,31,129,814,SG,61,178,234,POR,.483
205,Bobby Jackson,123,.439,280,81,.358,226,139,34,5,148,204,.403,506,64,.790,81,72,5,1389,33,96,553,SG-PG,45,59,181,TOT,.483
206,Luke Jackson,15,.300,50,11,.367,30,17,26,0,26,26,.325,80,16,.696,23,14,1,228,7,22,79,SF,8,9,33,MIA,.394
207,Stephen Jackson,306,.435,703,182,.363,501,300,29,29,251,488,.405,1204,308,.832,370,73,73,2855,67,171,1466,SF,92,197,318,GSW,.481
208,Casey Jacobsen,23,.535,43,16,.222,72,20,26,1,53,39,.339,115,13,.765,17,53,0,547,12,34,107,SG,5,16,65,MEM,.409
209,Jerome James,1,1.000,1,0,,0,0,32,0,3,1,1.000,1,2,1.000,2,2,0,5,0,0,4,C,0,0,3,NYK,1.000
210,LeBron James,681,.531,1283,113,.315,359,539,23,81,459,794,.484,1642,549,.712,771,75,74,3027,133,165,2250,SF,138,255,592,CLE,.518
211,Mike James,70,.363,193,31,.320,97,60,32,2,55,101,.348,290,39,.813,48,54,1,720,14,56,272,PG,21,36,69,TOT,.402
212,Antawn Jamison,498,.468,1063,120,.339,354,120,31,34,591,618,.436,1417,333,.760,438,79,79,3061,215,195,1689,PF,106,113,806,WAS,.478
213,Marko Jaric,181,.451,401,46,.362,127,311,29,32,184,227,.430,528,121,.742,163,75,56,2189,38,180,621,SG,97,128,222,MIN,.473
214,Al Jefferson,721,.502,1436,0,.000,5,117,23,119,603,721,.500,1441,284,.721,394,82,82,2919,308,222,1726,C,74,167,911,MIN,.500
215,Richard Jefferson,542,.486,1115,77,.362,213,252,27,21,249,619,.466,1328,542,.798,679,82,82,3200,93,225,1857,SF,76,199,342,NJN,.495
216,Jared Jeffries,104,.424,245,4,.160,25,66,26,23,125,108,.400,270,49,.527,93,73,19,1325,118,132,269,SF,36,64,243,NYK,.407
217,Yi Jianlian,213,.427,499,6,.286,21,55,20,56,238,219,.421,520,122,.841,145,66,49,1647,106,153,566,PF,36,90,344,MIL,.427
218,Alexander Johnson,61,.488,125,0,,0,13,24,10,62,61,.488,125,57,.687,83,43,6,549,32,80,179,PF,13,42,94,MIA,.488
219,Amir Johnson,92,.558,165,0,,0,29,20,82,148,92,.558,165,37,.673,55,62,0,764,87,141,221,PF,24,39,235,DET,.558
220,Anthony Johnson,113,.431,262,42,.452,93,262,33,9,115,155,.437,355,35,.814,43,69,52,1531,22,115,387,PG,52,84,137,TOT,.496
221,DerMarr Johnson,4,.800,5,3,.333,9,1,27,0,1,7,.500,14,0,.000,2,5,0,28,0,4,17,SF,1,0,1,SAS,.607
222,Joe Johnson,478,.454,1053,169,.381,444,474,26,18,284,647,.432,1497,316,.834,379,82,82,3343,83,168,1779,SG,84,223,367,ATL,.489
223,Linton Johnson,8,.500,16,1,.333,3,4,27,1,9,9,.474,19,2,1.000,2,8,0,63,5,11,21,PF,0,5,14,TOT,.500
224,Bobby Jones,42,.483,87,18,.340,53,28,24,3,63,60,.429,140,40,.784,51,47,2,531,29,85,178,C-SF,15,28,92,TOT,.493
225,Dahntay Jones,22,.468,47,1,.167,6,12,27,6,28,23,.434,53,34,.667,51,25,0,206,7,28,81,SG,8,10,35,SAC,.443
226,Damon Jones,36,.414,87,115,.417,276,126,31,1,67,151,.416,363,20,.714,28,67,3,1336,5,66,437,SG,19,36,72,CLE,.574
227,Dwayne Jones,25,.543,46,0,.000,1,10,24,25,71,25,.532,47,28,.483,58,56,0,472,69,88,78,PF,10,17,140,CLE,.532
228,Eddie Jones,32,.500,64,34,.293,116,69,36,8,114,66,.367,180,10,.714,14,47,33,922,18,72,176,SG,26,29,132,DAL,.461
229,Fred Jones,108,.450,240,74,.385,192,166,28,18,140,182,.421,432,94,.746,126,70,26,1757,30,140,532,SG,48,78,170,NYK,.507
230,James Jones,52,.426,122,91,.444,205,34,27,15,118,143,.437,327,86,.878,98,58,3,1276,43,96,463,SF,24,28,161,POR,.576
231,Solomon Jones,12,.429,28,0,.000,2,0,23,5,23,12,.400,30,11,.550,20,35,0,145,19,28,35,PF,3,11,42,ATL,.400
232,Chris Kaman,338,.486,696,0,.000,4,107,25,155,538,338,.483,700,202,.762,265,56,55,2083,173,179,878,C,33,164,711,LAC,.483
233,Jason Kapono,186,.489,380,57,.483,118,65,26,2,89,243,.488,498,37,.860,43,81,7,1530,31,131,580,SF,34,58,120,TOR,.545
234,Coby Karl,5,.385,13,4,.308,13,9,24,2,11,9,.346,26,8,.800,10,17,0,71,3,4,30,SG,4,5,14,LAL,.423
235,Viktor Khryapa,12,.400,30,0,.000,1,8,25,0,14,12,.387,31,8,.571,14,9,0,105,6,11,32,PF,6,6,20,CHI,.387
236,Jason Kidd,186,.387,481,119,.381,312,806,34,26,506,305,.385,793,135,.818,165,80,80,2906,94,165,864,PG,136,266,600,TOT,.460
237,Tarence Kinsey,13,.419,31,3,.429,7,2,23,0,9,16,.421,38,5,.833,6,11,0,96,3,11,40,SG,3,3,12,MEM,.461
238,Andrei Kirilenko,231,.540,428,44,.379,116,285,26,109,218,275,.506,544,198,.770,257,72,72,2217,121,165,792,SF,86,140,339,UTA,.546
239,Linas Kleiza,217,.568,382,94,.339,277,95,23,19,241,311,.472,659,164,.770,213,79,13,1889,92,181,880,SF,44,89,333,DEN,.543
240,Brevin Knight,138,.411,336,0,.000,6,328,32,11,127,138,.404,342,62,.873,71,74,39,1674,15,160,338,PG,100,71,142,LAC,.404
241,Kyle Korver,144,.516,279,111,.375,296,101,26,29,151,255,.443,575,119,.915,130,75,0,1732,21,192,740,SG-PF,42,75,172,TOT,.540
242,Nenad Krstic,123,.413,298,0,.000,2,27,24,17,165,123,.410,300,52,.754,69,45,38,812,35,111,298,C,9,41,200,NJN,.410
243,Raef LaFrentz,27,.474,57,0,.000,4,6,31,17,39,27,.443,61,11,.579,19,39,0,291,28,59,65,C,12,10,67,POR,.443
244,Carl Landry,135,.619,218,0,.000,1,21,24,7,111,135,.616,219,72,.661,109,42,0,711,96,98,342,PF,17,26,207,HOU,.616
245,Keith Langford,1,.250,4,0,,0,0,24,0,2,1,.250,4,0,,0,2,0,10,0,1,2,SG,0,0,2,SAS,.250
246,Stephane Lasme,32,.451,71,0,,0,3,25,22,27,32,.451,71,19,.594,32,16,4,303,26,35,83,PF-SF,13,15,53,TOT,.451
247,Acie Law,88,.433,203,7,.206,34,113,23,0,45,95,.401,237,38,.792,48,56,6,865,12,73,235,PG,29,56,57,ATL,.416
248,David Lee,341,.554,616,0,.000,2,95,24,29,482,341,.552,618,194,.819,237,81,29,2356,242,210,876,PF,55,97,724,NYK,.552
249,Rashard Lewis,290,.498,582,226,.409,553,196,28,38,340,516,.455,1135,218,.838,260,81,81,3076,97,214,1476,PF,99,140,437,ORL,.554
250,Kyle Lowry,220,.487,452,36,.257,140,296,21,22,209,256,.432,592,243,.698,348,82,9,2089,41,185,791,PG,92,127,250,MEM,.463
251,Tyronn Lue,74,.443,167,39,.453,86,74,30,1,45,113,.447,253,25,.781,32,50,3,736,9,66,290,PG,11,27,54,TOT,.524
252,Mark Madsen,3,.158,19,0,,0,4,32,2,20,3,.158,19,3,.250,12,20,6,151,18,25,9,PF,3,9,38,MIN,.158
253,Corey Maggette,380,.477,797,78,.384,203,189,28,7,316,458,.458,1000,553,.812,681,70,65,2502,78,210,1547,SF,71,195,394,LAC,.497
254,Jamaal Magloire,18,.327,55,0,,0,7,29,10,70,18,.327,55,20,.455,44,31,2,286,19,50,56,C,1,30,89,TOT,.327
255,Ian Mahinmi,6,.500,12,0,,0,1,21,4,5,6,.500,12,9,1.000,9,6,0,23,0,4,21,C,0,2,5,SAS,.500
256,Stephon Marbury,83,.435,191,28,.378,74,113,30,2,42,111,.419,265,83,.716,116,24,19,805,17,57,333,PG,21,48,59,NYK,.472
257,Shawn Marion,334,.567,589,66,.333,198,138,29,85,507,400,.508,787,106,.707,150,63,62,2315,136,150,972,PF,125,86,643,TOT,.550
258,Sean Marks,22,.564,39,1,.250,4,4,32,10,27,23,.535,43,12,.632,19,19,0,130,9,23,59,C,3,8,36,PHO,.547
259,Donyell Marshall,17,.378,45,15,.283,53,10,34,16,52,32,.327,98,19,.864,22,26,1,340,24,31,98,PF,6,15,76,TOT,.403
260,Darrick Martin,8,.296,27,2,.125,16,21,36,0,4,10,.233,43,5,.833,6,17,0,141,3,12,27,PG,6,1,7,TOR,.256
261,Kenyon Martin,374,.544,688,2,.182,11,90,30,85,356,376,.538,699,123,.580,212,71,71,2159,105,235,877,PF,88,91,461,DEN,.539
262,Kevin Martin,310,.478,648,107,.402,266,129,24,5,225,417,.456,914,502,.869,578,61,57,2216,48,150,1443,SG,62,131,273,SAC,.515
263,Desmond Mason,230,.482,477,0,,0,121,30,30,181,230,.482,477,114,.659,173,59,56,1702,75,106,574,SF,40,83,256,MIL,.482
264,Roger Mason,136,.498,273,130,.398,327,134,27,18,113,266,.443,600,62,.873,71,80,9,1708,17,140,724,PG,40,69,130,WAS,.552
265,Jason Maxiell,240,.539,445,0,.000,1,46,24,94,256,240,.538,446,171,.633,270,82,7,1768,177,183,651,C,21,71,433,DET,.538
266,Rashad McCants,286,.481,595,142,.407,349,162,23,18,156,428,.453,944,116,.748,155,75,24,2020,50,234,1114,SG,66,172,206,MIN,.529
267,Jelani McCoy,1,1.000,1,0,,0,0,30,5,6,1,1.000,1,1,.500,2,6,1,33,1,7,3,C,0,4,7,DEN,1.000
268,Antonio McDyess,293,.490,598,0,.000,2,89,33,53,462,293,.488,600,97,.622,156,78,78,2285,204,246,683,PF,61,75,666,DET,.488
269,Tracy McGrady*,462,.457,1012,86,.292,295,387,28,30,297,548,.419,1307,245,.684,358,66,62,2440,42,91,1427,SG,68,160,339,HOU,.452
270,Dominic McGuire,38,.392,97,1,.167,6,40,22,26,86,39,.379,103,14,.438,32,70,1,695,53,76,93,SG,20,40,139,WAS,.383
271,Jeff McInnis,105,.457,230,3,.158,19,220,33,3,80,108,.434,249,23,.767,30,54,26,1410,16,120,242,PG,23,76,96,CHA,.440
272,Josh McRoberts,6,.667,9,0,.000,1,2,20,0,8,6,.600,10,0,,0,8,0,28,2,1,12,PF,1,2,10,POR,.600
273,Chris Mihm,32,.337,95,0,,0,13,28,14,49,32,.337,95,18,.667,27,23,5,278,28,42,82,C,4,17,77,LAL,.337
274,C.J. Miles,83,.522,159,30,.390,77,53,20,8,62,113,.479,236,41,.788,52,60,13,689,16,98,297,SG,32,27,78,UTA,.542
275,Darko Milicic,219,.439,499,0,.000,1,58,22,114,297,219,.438,500,67,.554,121,70,64,1663,127,185,505,C,32,101,424,MEM,.438
276,Andre Miller,566,.504,1122,3,.088,34,565,31,6,229,569,.492,1156,257,.772,333,82,82,3016,95,181,1398,PG,105,206,324,PHI,.494
277,Brad Miller,309,.484,638,28,.311,90,264,31,74,514,337,.463,728,262,.848,309,72,72,2513,167,247,964,C,69,164,681,SAC,.482
278,Mike Miller,259,.557,465,155,.432,359,240,27,16,416,414,.502,824,164,.774,212,70,70,2474,51,145,1147,SG,35,182,467,MEM,.596
279,Paul Millsap,253,.508,498,0,.000,4,81,22,73,293,253,.504,502,155,.677,229,82,2,1702,167,269,661,PF,72,87,460,UTA,.504
280,Yao Ming*,432,.508,850,0,.000,2,129,27,111,422,432,.507,852,345,.850,406,55,55,2044,172,171,1209,C,25,183,594,HOU,.507
281,Cuttino Mobley,310,.457,678,67,.349,192,202,32,34,225,377,.433,870,163,.819,199,77,38,2702,50,152,984,SG,78,123,275,LAC,.472
282,Nazr Mohammed,272,.516,527,0,.000,1,72,30,60,300,272,.515,528,95,.583,163,82,29,1650,194,230,639,C,45,101,494,TOT,.515
283,Jamario Moon,239,.528,453,40,.328,122,90,27,108,392,279,.485,575,63,.741,85,78,75,2166,92,152,661,SF,80,51,484,TOR,.520
284,Mikki Moore,282,.579,487,0,.000,2,84,32,46,334,282,.577,489,134,.736,182,82,79,2385,160,310,698,PF,35,110,494,SAC,.577
285,Randolph Morris,21,.362,58,0,,0,2,22,2,25,21,.362,58,14,.483,29,18,2,181,12,37,56,C,4,9,37,NYK,.362
286,Alonzo Mourning*,52,.547,95,0,,0,7,37,42,59,52,.547,95,45,.592,76,25,0,389,34,56,149,C,4,25,93,MIA,.547
287,Troy Murphy,221,.484,457,94,.398,236,165,27,32,435,315,.455,693,192,.797,241,75,61,2106,108,217,916,PF,49,96,543,IND,.522
288,Ronald Murray,134,.441,304,20,.317,63,144,28,4,60,154,.420,367,68,.694,98,42,19,874,23,50,396,PG,38,84,83,TOT,.447
289,Dikembe Mutombo*,43,.538,80,0,,0,5,41,48,131,43,.538,80,32,.711,45,39,25,619,68,55,118,C,11,17,199,HOU,.538
290,Bostjan Nachbar,151,.435,347,94,.359,262,88,27,21,204,245,.402,609,154,.786,196,75,1,1660,56,182,738,PF,44,85,260,NJN,.479
291,Eduardo Najera,121,.548,221,53,.361,147,95,31,40,224,174,.473,368,63,.708,89,78,3,1664,113,199,464,PF,69,59,337,DEN,.545
292,Steve Nash,306,.527,581,179,.470,381,898,33,5,254,485,.504,962,222,.906,245,81,81,2780,28,113,1371,PG,53,295,282,PHO,.597
293,Juan Carlos Navarro,152,.455,334,156,.361,432,177,27,1,176,308,.402,766,124,.849,146,82,30,2117,34,94,896,SG,48,134,210,MEM,.504
294,Jameer Nelson,219,.488,449,64,.416,154,383,25,4,215,283,.469,603,125,.828,151,69,62,1961,28,167,755,PG,63,141,243,ORL,.522
295,Rasho Nesterovic,256,.552,464,1,.333,3,82,31,52,212,257,.550,467,37,.755,49,71,39,1486,130,132,552,C,20,60,342,TOR,.551
296,Ira Newble,60,.480,125,16,.327,49,18,33,8,78,76,.437,174,20,.769,26,49,13,698,47,69,188,SG-SF,28,34,125,TOT,.483
297,Demetris Nichols,3,.300,10,3,.231,13,1,23,3,5,6,.261,23,0,,0,14,0,44,0,4,15,SF,0,4,5,TOT,.326
298,Joakim Noah,177,.484,366,0,.000,1,84,22,64,242,177,.482,367,134,.691,194,74,31,1534,174,173,488,C,68,89,416,CHI,.482
299,Andres Nocioni,253,.476,531,126,.364,346,95,28,43,294,379,.432,877,196,.807,243,82,27,2021,48,245,1080,SF,25,133,342,CHI,.504
300,Steve Novak,15,.484,31,34,.479,71,6,24,3,31,49,.480,102,3,.750,4,35,0,264,4,17,135,SF,2,4,35,HOU,.647
301,Dirk Nowitzki,551,.504,1094,79,.359,220,266,29,71,564,630,.479,1314,478,.879,544,77,77,2769,95,198,1817,PF,51,160,659,DAL,.510
302,Patrick O'Bryant,16,.552,29,0,,0,4,21,9,19,16,.552,29,3,.600,5,24,0,99,10,27,35,C,4,7,29,GSW,.552
303,Jermaine O'Neal,225,.444,507,0,.000,5,93,29,87,201,225,.439,512,121,.742,163,42,34,1206,82,129,571,C,20,106,283,IND,.439
304,Shaquille O'Neal*,331,.593,558,0,,0,93,35,88,388,331,.593,558,170,.503,338,61,61,1748,166,228,832,C,32,181,554,TOT,.593
305,Fabricio Oberto,180,.610,295,0,.000,1,95,32,20,277,180,.608,296,37,.607,61,82,64,1644,153,203,397,PF,37,51,430,SAS,.608
306,Lamar Odom,386,.566,682,31,.274,113,273,28,72,622,417,.525,795,229,.698,328,77,77,2921,197,222,1094,PF,75,156,819,LAL,.544
307,Emeka Okafor,460,.535,860,0,,0,70,25,138,621,460,.535,860,213,.570,374,82,82,2718,255,241,1133,C,62,164,876,CHA,.535
308,Mehmet Okur,260,.475,547,114,.388,294,145,28,29,424,374,.445,841,185,.804,230,72,72,2390,132,236,1047,C,55,104,556,UTA,.512
309,Kevin Ollie,29,.426,68,0,.000,1,38,35,0,15,29,.420,69,12,.800,15,40,0,300,4,28,70,SG,10,5,19,PHI,.420
310,Bo Outlaw,2,.667,3,0,,0,0,36,0,0,2,.667,3,0,,0,2,0,7,0,1,4,PF,0,1,0,ORL,.667
311,Travis Outlaw,377,.437,863,40,.396,101,106,23,63,280,417,.433,964,218,.741,294,82,6,2186,96,173,1092,PF,59,107,376,POR,.453
312,Andre Owens,22,.328,67,18,.450,40,47,27,3,34,40,.374,107,25,.735,34,31,7,392,13,37,123,PG,13,24,47,IND,.458
313,Zaza Pachulia,107,.442,242,0,.000,3,36,23,13,159,107,.437,245,108,.706,153,62,5,944,89,140,322,C,24,69,248,ATL,.437
314,Jannero Pargo,189,.406,466,65,.349,186,192,28,5,104,254,.390,652,71,.877,81,80,5,1497,26,123,644,SG,50,93,130,NOH,.439
315,Anthony Parker,262,.499,525,133,.438,304,183,32,17,284,395,.476,829,102,.816,125,82,82,2634,50,157,1025,SG,79,87,334,TOR,.557
316,Smush Parker,46,.434,106,18,.231,78,84,26,6,47,64,.348,184,19,.679,28,28,2,592,4,60,165,PG,24,44,51,TOT,.397
317,Tony Parker,498,.510,977,17,.258,66,411,25,8,191,515,.494,1043,248,.715,347,69,68,2312,30,93,1295,PG,55,164,221,SAS,.502
318,Ruben Patterson,39,.464,84,0,.000,2,17,32,7,40,39,.453,86,24,.558,43,20,5,327,24,37,102,SF,21,27,64,LAC,.453
319,Chris Paul,538,.516,1042,92,.369,249,925,22,4,259,630,.488,1291,332,.851,390,80,80,3006,62,185,1684,PG,217,201,321,NOH,.524
320,Sasha Pavlovic,112,.388,289,34,.298,114,82,24,6,93,146,.362,403,53,.688,77,51,45,1188,35,117,379,SG,29,55,128,CLE,.404
321,Oleksiy Pecherov,27,.415,65,17,.283,60,7,22,5,45,44,.352,125,20,.645,31,35,0,320,21,30,125,C,6,17,66,WAS,.420
322,Kendrick Perkins,214,.617,347,0,.000,1,84,23,114,329,214,.615,348,114,.623,183,78,78,1912,145,242,542,C,31,125,474,BOS,.615
323,Kosta Perovic,3,.300,10,0,,0,1,22,2,7,3,.300,10,4,.667,6,7,0,38,6,6,10,C,0,1,13,GSW,.300
324,Morris Peterson,102,.445,229,113,.394,287,67,30,7,170,215,.417,516,65,.765,85,76,76,1796,36,125,608,SG,47,41,206,NOH,.526
325,Johan Petro,184,.420,438,0,.000,1,32,22,42,272,184,.419,439,64,.736,87,72,28,1310,98,173,432,C,35,73,370,SEA,.419
326,Eric Piatkowski,1,.143,7,11,.423,26,10,37,1,11,12,.364,33,4,1.000,4,16,0,113,1,11,39,SF,0,6,12,PHO,.530
327,Paul Pierce,366,.499,733,143,.392,365,363,30,36,358,509,.464,1098,409,.843,485,80,80,2874,53,200,1570,SF,101,221,411,BOS,.529
328,Mickael Pietrus,104,.510,204,66,.361,183,49,25,43,175,170,.439,387,66,.673,98,66,16,1316,67,200,472,SF,66,48,242,GSW,.525
329,Scot Pollard,12,.522,23,0,,0,3,32,6,23,12,.522,23,15,.682,22,22,0,173,14,43,39,C,3,5,37,BOS,.522
330,James Posey,67,.496,135,106,.380,279,114,31,19,292,173,.418,414,93,.809,115,74,2,1821,30,182,545,PF,72,65,322,BOS,.546
331,Leon Powe,154,.575,268,0,.000,1,15,24,16,132,154,.572,269,137,.710,193,56,5,809,95,127,445,C,15,43,227,BOS,.572
332,Josh Powell,145,.465,312,0,.000,3,47,25,23,216,145,.460,315,63,.724,87,64,25,1228,115,130,353,C,14,65,331,LAC,.460
333,Kasib Powell,27,.435,62,8,.242,33,18,26,2,36,35,.368,95,6,.667,9,11,4,304,8,18,84,SF,9,5,44,MIA,.411
334,Ronnie Price,62,.481,129,26,.347,75,78,24,3,38,88,.431,204,26,.684,38,61,3,588,8,83,228,PG,32,30,46,UTA,.495
335,Tayshaun Prince,368,.463,794,53,.363,146,268,27,33,289,421,.448,940,185,.768,241,82,82,2694,109,90,1080,SF,42,91,398,DET,.476
336,Gabe Pruitt,11,.407,27,3,.250,12,13,21,0,7,14,.359,39,1,.500,2,15,0,95,1,10,32,PG,5,5,8,BOS,.397
337,Joel Przybilla,144,.578,249,0,.000,1,27,28,93,454,144,.576,250,83,.680,122,77,67,1819,195,234,371,C,13,95,649,POR,.576
338,Chris Quinn,94,.439,214,64,.403,159,178,24,4,107,158,.424,373,85,.867,98,60,25,1340,11,90,465,PG,46,55,118,MIA,.509
339,Vladimir Radmanovic,103,.507,203,95,.406,234,123,27,12,159,198,.453,437,52,.800,65,65,41,1483,56,147,543,SF,46,73,215,LAL,.562
340,Shavlik Randolph,4,.286,14,0,,0,3,24,3,2,4,.286,14,0,,0,9,0,27,9,5,8,PF,1,2,11,PHI,.286
341,Zach Randolph,464,.474,978,22,.275,80,140,26,16,526,486,.459,1058,223,.772,289,69,68,2244,184,194,1217,C,59,186,710,NYK,.470
342,Theo Ratliff,41,.488,84,0,.000,1,14,34,37,57,41,.482,85,29,.674,43,26,9,437,32,59,111,C-PF,7,21,89,TOT,.482
343,Michael Redd,420,.475,884,130,.362,359,247,28,13,224,550,.442,1243,402,.820,490,72,71,2702,85,120,1632,SG,65,181,309,MIL,.495
344,J.J. Redick,31,.477,65,17,.395,43,16,23,0,22,48,.444,108,27,.794,34,34,0,276,1,29,140,SG,4,15,23,ORL,.523
345,Chris Richard,41,.471,87,0,,0,18,23,12,83,41,.471,87,16,.593,27,52,3,556,52,83,98,C,10,24,135,MIN,.471
346,Jason Richardson,405,.466,869,243,.406,599,258,27,57,361,648,.441,1468,249,.752,331,82,82,3149,80,241,1788,SF,116,166,441,CHA,.524
347,Jeremy Richardson,9,.360,25,7,.368,19,2,23,0,8,16,.364,44,2,1.000,2,27,1,132,1,13,41,SF-SG,3,6,9,TOT,.443
348,Quentin Richardson,130,.381,341,69,.322,214,116,27,15,259,199,.359,555,60,.682,88,65,65,1841,56,153,527,SF,44,69,315,NYK,.421
349,Luke Ridnour,126,.424,297,21,.296,71,241,26,14,81,147,.399,368,78,.857,91,61,5,1223,13,120,393,PG,37,80,94,SEA,.428
350,Nate Robinson,234,.478,490,97,.332,292,212,23,1,171,331,.423,782,154,.786,196,72,17,1883,51,186,913,PG,60,103,222,NYK,.485
351,Sergio Rodriguez,52,.377,138,17,.293,58,123,21,0,45,69,.352,196,25,.658,38,72,0,628,13,57,180,PG,24,53,58,POR,.395
352,Rajon Rondo,346,.499,694,5,.263,19,393,21,13,244,351,.492,713,107,.611,175,77,77,2306,78,187,814,PG,129,147,322,BOS,.496
353,Malik Rose,64,.370,173,2,.286,7,28,33,7,72,66,.367,180,37,.725,51,49,3,494,31,80,171,PF,16,40,103,NYK,.372
354,Quinton Ross,122,.389,314,9,.429,21,88,26,33,118,131,.391,335,40,.667,60,76,44,1505,54,132,311,SG,43,29,172,LAC,.404
355,Brandon Roy,458,.480,955,73,.340,215,430,23,16,267,531,.454,1170,281,.753,373,74,74,2792,81,147,1416,SG,79,136,348,POR,.485
356,Michael Ruffin,33,.532,62,0,,0,24,31,19,96,33,.532,62,25,.397,63,46,2,632,90,93,91,C,31,19,186,MIL,.532
357,Kareem Rush,126,.410,307,102,.389,262,89,27,19,149,228,.401,569,30,.714,42,71,15,1504,19,108,588,SG,42,62,168,IND,.490
358,John Salmons,342,.504,679,39,.325,120,208,28,31,273,381,.477,799,214,.823,260,81,41,2517,76,171,1015,SG,93,170,349,SAC,.501
359,Cheikh Samb,3,.750,4,0,,0,0,23,2,4,3,.750,4,1,.500,2,4,0,31,3,8,7,C,1,1,7,DET,.750
360,Brian Scalabrine,14,.292,48,15,.326,46,40,29,8,57,29,.309,94,15,.750,20,48,9,512,22,63,88,PF,9,26,79,BOS,.388
361,Luis Scola,345,.517,667,0,.000,3,106,27,19,351,345,.515,670,157,.668,235,82,39,2024,174,235,847,PF,60,105,525,HOU,.515
362,Thabo Sefolosha,151,.453,333,29,.330,88,129,23,30,205,180,.428,421,75,.721,104,69,22,1436,50,128,464,SG,61,93,255,CHI,.462
363,Mouhamed Sene,11,.458,24,0,,0,1,21,7,9,11,.458,24,8,.471,17,13,0,62,7,9,30,C,0,0,16,SEA,.458
364,Ramon Sessions,48,.436,110,3,.429,7,127,21,3,50,51,.436,117,32,.780,41,17,7,450,8,26,137,PG,17,36,58,MIL,.449
365,Bobby Simmons,149,.458,325,60,.351,171,80,27,5,159,209,.421,496,53,.757,70,70,21,1521,67,140,531,SF,50,78,226,MIL,.482
366,Cedric Simmons,4,.286,14,0,,0,0,22,5,12,4,.286,14,0,.000,10,14,0,87,6,8,8,PF,2,6,18,TOT,.286
367,Courtney Sims,0,.000,1,0,,0,1,24,0,1,0,.000,1,0,,0,3,0,11,1,2,0,C,0,0,2,IND,.000
368,Brian Skinner,90,.462,195,2,.667,3,15,31,77,175,92,.465,198,33,.524,63,66,0,844,63,112,219,C,21,39,238,PHO,.470
