,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
184,Tim Hardaway,164,.498,329,130,.363,358,66,21,7,102,294,.428,687,106,.828,128,81,1,1875,19,144,824,SG,44,47,121,NYK,.523
185,James Harden,372,.515,722,177,.366,483,446,24,29,283,549,.456,1205,576,.866,665,73,73,2777,61,177,1851,SG,115,265,344,HOU,.529
186,Maurice Harkless,165,.502,329,59,.383,154,80,20,50,195,224,.464,483,85,.594,143,80,41,1950,69,140,592,SF,97,86,264,ORL,.525
187,Josh Harrellson,26,.510,51,12,.387,31,15,24,15,46,38,.463,82,5,.714,7,32,0,317,30,44,93,C,6,10,76,DET,.537
188,Al Harrington,48,.449,107,34,.340,100,28,33,0,65,82,.396,207,27,.771,35,34,0,511,15,72,225,PF,14,34,80,WAS,.478
189,Devin Harris,65,.425,153,31,.307,101,178,30,2,77,96,.378,254,92,.800,115,40,0,818,8,72,315,PG,28,59,85,DAL,.439
190,Elias Harris,0,.000,1,0,,0,1,24,0,0,0,.000,1,0,,0,2,0,11,1,0,0,SF,1,0,1,LAL,.000
191,Manny Harris,21,.420,50,7,.350,20,11,24,1,27,28,.400,70,10,.833,12,9,0,180,7,10,73,SG,4,9,34,LAL,.450
192,Mike Harris,29,.492,59,0,.000,2,5,30,7,18,29,.475,61,26,.963,27,20,0,225,15,36,84,PF,16,11,33,UTA,.475
193,Tobias Harris,300,.508,590,32,.254,126,82,21,24,336,332,.464,716,197,.807,244,61,36,1850,88,143,893,PF,41,78,424,ORL,.486
194,Udonis Haslem,74,.507,146,0,,0,13,33,15,133,74,.507,146,25,.568,44,46,18,653,42,79,173,PF,11,24,175,MIA,.507
195,Spencer Hawes,275,.478,575,128,.416,308,240,25,94,529,403,.456,883,119,.783,152,80,78,2470,131,237,1053,C,44,173,660,TOT,.529
196,Chuck Hayes,56,.434,129,0,.000,1,35,30,12,141,56,.431,130,20,.800,25,61,1,754,69,95,132,C,34,33,210,TOT,.431
197,Gordon Hayward,341,.453,752,85,.304,280,400,23,40,329,426,.413,1032,311,.816,381,77,77,2800,62,155,1248,SF,110,212,391,UTA,.454
198,Gerald Henderson,363,.445,815,40,.348,115,199,26,32,279,403,.433,930,235,.761,309,77,77,2461,31,159,1081,SG,51,113,310,CHA,.455
199,Xavier Henry,116,.439,264,28,.346,81,51,22,7,89,144,.417,345,116,.655,177,43,5,908,25,79,432,SF,44,57,114,LAL,.458
200,John Henson,344,.539,638,0,.000,1,113,23,116,326,344,.538,639,91,.514,177,70,23,1856,171,185,779,PF,41,114,497,MIL,.538
201,Roy Hibbert,329,.439,749,2,.400,5,91,27,182,336,331,.439,754,207,.770,269,81,81,2409,202,269,871,C,29,148,538,IND,.440
202,J.J. Hickson,332,.514,646,0,.000,8,96,25,51,426,332,.508,654,150,.517,290,69,52,1859,206,177,814,PF,47,128,632,DEN,.508
203,Nene Hilario,298,.506,589,1,.200,5,153,31,47,229,299,.503,594,155,.583,266,53,37,1560,65,164,754,PF,64,117,294,WAS,.504
204,George Hill,177,.497,356,95,.365,260,265,27,23,230,272,.442,616,142,.807,176,76,76,2434,53,158,781,PG,75,92,283,IND,.519
205,Jordan Hill,286,.550,520,0,.000,1,54,26,64,341,286,.549,521,124,.685,181,72,32,1500,194,172,696,PF,29,75,535,LAL,.549
206,Solomon Hill,10,.588,17,7,.304,23,12,22,2,32,17,.425,40,6,.857,7,28,0,226,9,19,47,SF,5,13,41,IND,.513
207,Kirk Hinrich,158,.419,377,85,.351,242,286,33,26,161,243,.393,619,95,.760,125,73,61,2116,31,203,666,PG,80,120,192,CHI,.461
208,Jrue Holiday,173,.459,377,30,.390,77,268,23,12,114,203,.447,454,51,.810,63,34,34,1143,28,92,487,PG,56,105,142,NOP,.480
209,Ryan Hollins,53,.736,72,0,,0,8,29,31,59,53,.736,72,35,.625,56,61,0,482,31,87,141,PF,9,29,90,LAC,.736
210,Scotty Hopson,0,.000,2,0,.000,2,1,24,0,0,0,.000,4,1,.500,2,2,0,7,0,0,1,SG,1,0,0,CLE,.000
211,Al Horford,234,.572,409,4,.364,11,76,27,44,178,238,.567,420,58,.682,85,29,29,958,66,56,538,C,27,64,244,ATL,.571
212,Dwight Howard,471,.594,793,2,.286,7,131,28,128,635,473,.591,800,349,.547,638,71,71,2396,231,240,1297,C,60,229,866,HOU,.593
213,Robbie Hummel,35,.398,88,32,.360,89,23,24,2,97,67,.379,177,15,.938,16,53,5,655,35,57,181,SF,16,10,132,MIN,.469
214,Kris Humphries,231,.503,459,0,.000,2,67,28,61,282,231,.501,461,117,.813,144,69,30,1376,127,136,579,PF,31,64,409,BOS,.501
215,Serge Ibaka,501,.546,918,23,.383,60,85,24,219,485,524,.536,978,156,.784,199,81,81,2666,224,233,1227,PF,39,123,709,OKC,.548
216,Andre Iguodala,158,.558,283,62,.354,175,263,30,18,240,220,.480,458,86,.652,132,63,63,2040,53,103,588,SF,95,100,293,GSW,.548
217,Ersan Ilyasova,200,.446,448,37,.282,131,72,26,8,235,237,.409,579,107,.823,130,55,47,1478,107,135,618,PF,46,61,342,MIL,.441
218,Kyrie Irving,409,.458,893,123,.358,344,433,21,23,207,532,.430,1237,291,.861,338,71,71,2496,52,163,1478,PG,108,190,259,CLE,.480
219,Royal Ivey,0,.000,1,0,.000,1,0,32,0,1,0,.000,2,0,,0,2,0,5,0,1,0,SG,0,0,1,OKC,.000
220,Jarrett Jack,223,.435,513,63,.341,185,324,30,22,201,286,.410,698,125,.839,149,80,31,2252,22,133,760,PG,56,133,223,CLE,.455
221,Reggie Jackson,320,.477,671,83,.339,245,331,23,9,270,403,.440,916,158,.893,177,80,36,2277,43,142,1047,PG,85,168,313,OKC,.485
222,Stephen Jackson,5,.417,12,1,.071,14,5,35,1,8,6,.231,26,2,.500,4,9,0,107,2,11,15,SF,6,6,10,LAC,.250
223,Bernard James,11,.500,22,0,.000,1,3,28,8,27,11,.478,23,6,.545,11,30,0,146,15,24,28,C,3,10,42,DAL,.478
224,Damion James,2,.286,7,0,.000,2,3,26,1,11,2,.222,9,2,1.000,2,5,1,50,1,3,6,SF,0,1,12,SAS,.222
225,LeBron James,651,.622,1047,116,.379,306,488,29,26,452,767,.567,1353,439,.750,585,77,77,2902,81,126,2089,PF,121,270,533,MIA,.610
226,Mike James,4,.250,16,1,.200,5,17,38,0,7,5,.238,21,0,.000,2,11,0,77,0,11,11,PG,2,5,7,CHI,.262
227,Antawn Jamison,21,.412,51,8,.195,41,7,37,3,46,29,.315,92,18,.720,25,22,0,248,9,29,84,PF,9,7,55,LAC,.359
228,Othyus Jeffers,3,.750,4,0,.000,2,1,28,0,8,3,.500,6,3,.750,4,6,1,47,1,3,9,SG,0,1,9,TOT,.500
229,Al Jefferson,697,.512,1361,3,.200,15,155,29,79,636,700,.509,1376,191,.690,277,73,73,2553,156,176,1594,C,67,124,792,CHA,.510
230,Richard Jefferson,171,.484,353,123,.409,301,130,33,14,201,294,.450,654,120,.741,162,82,78,2213,18,168,831,SF,56,94,219,UTA,.544
231,John Jenkins,12,.500,24,4,.222,18,11,22,1,19,16,.381,42,4,1.000,4,13,0,158,3,11,40,SG,1,11,22,ATL,.429
232,Brandon Jennings,269,.397,678,154,.337,457,609,24,8,185,423,.373,1135,241,.751,321,80,79,2728,59,157,1241,PG,101,215,244,DET,.441
233,Jonas Jerebko,67,.500,134,31,.419,74,39,26,6,124,98,.471,208,43,.729,59,64,0,741,51,85,270,PF,21,43,175,DET,.546
234,Amir Johnson,324,.593,546,20,.303,66,115,26,88,333,344,.562,612,91,.636,143,77,72,2214,172,271,799,PF,56,123,505,TOR,.578
235,Chris Johnson,42,.483,87,43,.339,127,31,23,4,66,85,.397,214,37,.860,43,40,0,789,31,63,250,SF,27,22,97,BOS,.498
236,James Johnson,121,.548,221,22,.253,87,111,26,57,106,143,.464,308,76,.844,90,52,4,956,60,102,384,SF,42,66,166,MEM,.500
237,Joe Johnson,300,.489,614,162,.401,404,216,32,10,222,462,.454,1018,159,.815,195,79,79,2575,48,129,1245,SG,47,120,270,BRK,.533
238,Orlando Johnson,27,.409,66,9,.191,47,20,24,2,46,36,.319,113,19,.731,26,45,0,392,9,26,100,SG,6,15,55,TOT,.358
239,Wesley Johnson,177,.466,380,100,.369,271,124,26,77,278,277,.425,651,61,.792,77,79,62,2240,70,207,715,SF,86,90,348,LAL,.502
240,Darius Johnson-Odom,0,.000,4,0,.000,3,1,24,0,2,0,.000,7,0,.000,2,3,0,15,0,3,0,SG,1,2,2,PHI,.000
241,James Jones,3,.214,14,28,.519,54,9,33,4,21,31,.456,68,7,.636,11,20,6,236,2,6,97,SF,3,4,23,MIA,.662
242,Perry Jones,61,.508,120,22,.361,61,26,22,19,86,83,.459,181,28,.667,42,62,7,764,28,62,216,PF,14,21,114,OKC,.519
243,Solomon Jones,6,.353,17,0,,0,2,29,2,8,6,.353,17,2,.500,4,11,0,85,8,12,14,PF,2,2,16,ORL,.353
244,Terrence Jones,355,.581,611,31,.307,101,87,22,99,366,386,.542,712,118,.605,195,76,71,2078,162,139,921,PF,53,71,528,HOU,.564
245,DeAndre Jordan,348,.676,515,0,,0,74,25,203,783,348,.676,515,160,.428,374,82,82,2870,331,264,856,C,80,123,1114,LAC,.676
246,Cory Joseph,114,.502,227,12,.316,38,114,22,14,75,126,.475,265,79,.823,96,68,19,936,32,84,343,SG,35,43,107,SAS,.498
247,Chris Kaman,176,.513,343,0,.000,3,58,31,40,175,176,.509,346,52,.765,68,39,13,736,54,93,404,C,11,74,229,LAL,.509
248,Enes Kanter,419,.492,852,0,.000,1,75,21,42,376,419,.491,853,149,.730,204,80,37,2138,222,230,987,C,28,144,598,UTA,.491
249,Sergey Karasev,8,.500,16,4,.211,19,6,20,1,16,12,.343,35,9,.900,10,22,1,156,0,22,37,SF,3,11,16,CLE,.400
250,Ryan Kelly,109,.476,229,48,.338,142,95,22,45,177,157,.423,371,110,.815,135,59,25,1312,42,147,472,PF,32,47,219,LAL,.488
251,Michael Kidd-Gilchrist,166,.483,344,1,.111,9,52,20,39,215,167,.473,353,113,.614,184,62,62,1502,109,145,448,SF,43,60,324,CHA,.475
252,Andrei Kirilenko,81,.523,155,1,.200,5,72,32,19,91,82,.513,160,61,.513,119,45,4,857,55,65,226,PF,40,54,146,BRK,.516
253,Brandon Knight,351,.466,754,110,.325,338,352,22,17,209,461,.422,1092,259,.802,323,72,69,2400,46,146,1291,PG,69,188,255,MIL,.473
254,Kyle Korver,104,.479,217,185,.472,392,208,32,24,260,289,.475,609,87,.926,94,71,71,2408,22,147,850,SG,70,102,282,ATL,.626
255,Kosta Koufos,227,.495,459,0,,0,39,24,71,258,227,.495,459,60,.645,93,80,22,1349,160,182,514,C,32,67,418,MEM,.495
256,Viacheslav Kravtsov,8,.533,15,0,,0,1,26,1,8,8,.533,15,4,.500,8,20,0,59,9,7,20,C,0,6,17,PHO,.533
257,Ognjen Kuzmic,5,.385,13,0,,0,2,23,4,11,5,.385,13,5,.455,11,21,0,92,10,17,15,C,3,10,21,GSW,.385
258,Doron Lamb,27,.386,70,36,.400,90,43,22,1,41,63,.394,160,29,.806,36,53,0,695,8,54,191,SG,11,27,49,ORL,.506
259,Jeremy Lamb,175,.483,362,88,.356,247,115,21,26,162,263,.432,609,51,.797,64,78,0,1538,27,143,665,SG,56,61,189,OKC,.504
260,Carl Landry,31,.517,60,0,,0,5,30,1,42,31,.517,60,14,.824,17,18,1,233,15,34,76,PF,3,9,57,SAC,.517
261,Shane Larkin,40,.404,99,12,.316,38,71,21,1,31,52,.380,137,16,.640,25,48,0,489,11,46,132,PG,26,39,42,DAL,.423
262,Ty Lawson,275,.455,604,72,.356,202,543,26,10,175,347,.431,806,324,.798,406,62,61,2222,40,113,1090,PG,100,200,215,DEN,.475
263,Ricky Ledo,3,.333,9,3,.375,8,2,21,0,2,6,.353,17,4,1.000,4,11,0,33,0,2,19,SG,1,2,2,DAL,.441
264,Courtney Lee,223,.531,420,72,.371,194,115,28,28,158,295,.480,614,99,.884,112,79,47,1973,29,127,761,SG,65,73,187,TOT,.539
265,David Lee,513,.523,980,0,.000,1,147,30,26,461,513,.523,981,231,.780,296,69,67,2288,182,206,1257,PF,48,152,643,GSW,.523
266,Alex Len,33,.423,78,0,,0,4,20,18,60,33,.423,78,20,.645,31,42,3,362,39,68,86,C,4,26,99,PHO,.423
267,Kawhi Leonard,268,.579,463,69,.379,182,133,22,50,336,337,.522,645,101,.802,126,66,65,1923,76,127,844,SF,114,80,412,SAS,.576
268,Meyers Leonard,41,.482,85,0,.000,6,18,21,5,85,41,.451,91,16,.762,21,40,0,355,26,76,98,C,7,15,111,POR,.451
269,Jon Leuer,98,.497,197,23,.469,49,20,24,13,121,121,.492,246,37,.787,47,49,0,642,37,63,302,PF,18,27,158,MEM,.539
270,Rashard Lewis,52,.510,102,46,.343,134,57,34,8,86,98,.415,236,26,.788,33,60,6,971,24,90,268,SF,53,35,110,MIA,.513
271,DeAndre Liggins,1,1.000,1,0,,0,0,25,0,0,1,1.000,1,0,,0,1,0,1,1,0,2,SG,0,0,1,MIA,1.000
272,Damian Lillard,335,.447,750,218,.394,554,457,23,22,253,553,.424,1304,371,.871,426,82,82,2937,35,197,1695,PG,64,193,288,POR,.508
273,Jeremy Lin,213,.492,433,82,.358,229,294,25,27,153,295,.446,662,218,.823,265,71,33,2054,34,166,890,PG,68,176,187,HOU,.508
274,Shaun Livingston,234,.486,481,1,.167,6,245,28,31,179,235,.483,487,158,.827,191,76,54,1974,67,172,629,PG,93,105,246,BRK,.484
275,Brook Lopez,129,.566,228,0,.000,1,16,25,30,63,129,.563,229,94,.817,115,17,17,533,39,52,352,C,9,28,102,BRK,.563
276,Robin Lopez,355,.552,643,0,.000,1,73,25,139,374,355,.551,644,198,.818,242,82,82,2603,326,196,908,C,25,84,700,POR,.551
277,Kevin Love,460,.502,916,190,.376,505,341,25,35,739,650,.457,1421,520,.821,633,77,77,2797,224,136,2010,PF,59,196,963,MIN,.524
278,Kyle Lowry,267,.460,580,190,.380,500,586,27,15,281,457,.423,1080,313,.813,385,79,79,2862,88,267,1417,PG,121,194,369,TOR,.511
279,John Lucas III,37,.349,106,25,.298,84,42,31,0,27,62,.326,190,10,.625,16,42,6,591,12,41,159,PG,14,22,39,UTA,.392
280,Shelvin Mack,147,.464,317,62,.337,184,271,23,2,139,209,.417,501,64,.865,74,73,11,1490,21,100,544,PG,50,89,160,ATL,.479
281,Ian Mahinmi,91,.484,188,0,.000,1,24,27,72,150,91,.481,189,90,.621,145,77,1,1248,107,207,272,C,41,58,257,IND,.481
282,Shawn Marion,283,.518,546,58,.358,162,124,35,37,365,341,.482,708,51,.785,65,76,76,2409,132,125,791,SF,90,95,497,DAL,.523
283,Kendall Marshall,99,.411,241,71,.399,178,477,22,4,140,170,.406,419,19,.528,36,54,45,1564,15,76,430,PG,48,150,155,LAL,.490
284,Cartier Martin,52,.460,113,59,.391,151,33,29,7,97,111,.420,264,48,.738,65,59,6,870,13,71,329,SF,27,34,110,TOT,.532
285,Kenyon Martin,63,.516,122,0,.000,1,50,36,27,98,63,.512,123,11,.579,19,32,15,633,36,85,137,PF,25,26,134,NYK,.512
286,Kevin Martin,325,.448,726,115,.387,297,121,30,6,169,440,.430,1023,303,.891,340,68,68,2177,34,123,1298,SG,66,106,203,MIN,.486
287,Roger Mason,8,.421,19,17,.354,48,19,33,1,21,25,.373,67,7,1.000,7,25,2,260,1,26,74,SG,6,9,22,MIA,.500
288,Wesley Matthews,244,.490,498,201,.393,511,197,27,14,238,445,.441,1009,252,.837,301,82,82,2780,51,176,1343,SG,76,110,289,POR,.541
289,Jason Maxiell,47,.448,105,0,,0,9,30,20,58,47,.448,105,15,.484,31,34,13,488,28,47,109,PF,8,14,86,ORL,.448
290,Eric Maynor,20,.313,64,12,.324,37,52,26,3,30,32,.317,101,6,.545,11,31,0,327,9,17,82,PG,9,29,39,TOT,.376
291,O.J. Mayo,140,.433,323,84,.370,227,113,26,13,100,224,.407,550,76,.864,88,52,23,1346,24,111,608,SG,28,95,124,MIL,.484
292,Luc Mbah a Moute,83,.472,176,4,.235,17,36,27,14,90,87,.451,193,46,.687,67,64,7,1003,56,68,224,PF-SF,30,40,146,TOT,.461
293,Ray McCallum,91,.378,241,22,.373,59,120,22,9,61,113,.377,300,32,.744,43,45,10,897,18,69,280,PG,22,39,79,SAC,.413
294,C.J. McCollum,44,.449,98,30,.375,80,27,22,2,41,74,.416,178,23,.676,34,38,0,476,7,53,201,SG,14,35,48,POR,.500
295,JaVale McGee,17,.447,38,0,,0,2,26,7,7,17,.447,38,1,1.000,1,5,5,79,10,16,35,C,1,8,17,DEN,.447
296,Ben McLemore,160,.419,382,95,.320,297,82,20,18,182,255,.376,679,115,.804,143,82,55,2187,53,201,720,SG,45,96,235,SAC,.446
297,Josh McRoberts,142,.516,275,105,.361,291,333,26,46,288,247,.436,566,62,.729,85,78,78,2360,85,189,661,PF,58,83,373,CHA,.529
298,Jodie Meeks,251,.514,488,162,.401,404,138,26,4,164,413,.463,892,221,.857,258,77,70,2556,30,119,1209,SG,111,111,194,LAL,.554
299,Gal Mekel,25,.379,66,5,.250,20,63,25,1,22,30,.349,86,8,.667,12,31,1,292,5,31,73,PG,4,31,27,DAL,.378
300,Khris Middleton,256,.454,564,120,.414,290,169,22,20,250,376,.440,854,118,.861,137,82,64,2460,60,243,990,SF,83,123,310,MIL,.511
301,C.J. Miles,95,.480,198,83,.393,211,52,26,15,85,178,.435,409,64,.853,75,51,34,984,18,103,503,SG,46,44,103,CLE,.537
302,Andre Miller,95,.452,210,11,.524,21,197,37,9,102,106,.459,231,60,.779,77,58,2,982,28,75,283,SG,34,61,130,TOT,.483
303,Darius Miller,48,.539,89,25,.325,77,43,23,9,43,73,.440,166,29,.806,36,45,7,723,9,88,200,SF,24,22,52,NOP,.515
304,Mike Miller,106,.505,210,107,.459,233,130,33,5,177,213,.481,443,46,.821,56,82,4,1707,30,95,579,SF,26,77,207,MEM,.602
305,Quincy Miller,64,.395,162,30,.319,94,26,21,32,111,94,.367,256,39,.709,55,52,16,789,36,70,257,PF,22,48,147,DEN,.426
306,Patty Mills,174,.500,348,135,.425,318,149,25,9,135,309,.464,666,73,.890,82,81,2,1527,34,114,826,PG,68,63,169,SAS,.565
307,Paul Millsap,407,.487,835,76,.358,212,232,28,78,473,483,.461,1047,286,.731,391,74,73,2482,154,210,1328,PF,129,185,627,ATL,.498
308,Tony Mitchell,4,.364,11,1,1.000,1,2,21,3,11,5,.417,12,11,.579,19,21,0,79,15,9,22,PF,6,4,26,DET,.458
309,Tony Mitchell,3,.750,4,0,.000,1,1,24,0,0,3,.600,5,0,,0,3,0,10,1,0,6,SF,1,0,1,MIL,.600
310,Nazr Mohammed,54,.429,126,0,,0,20,36,30,109,54,.429,126,16,.533,30,80,1,562,66,77,124,C,14,37,175,CHI,.429
311,Greg Monroe,504,.497,1014,0,.000,1,171,23,47,504,504,.497,1015,241,.657,367,82,82,2690,256,205,1249,PF,91,166,760,DET,.497
312,E'Twaun Moore,138,.468,295,57,.354,161,112,24,13,107,195,.428,456,52,.765,68,79,3,1506,29,106,499,SG,60,55,136,ORL,.490
313,Darius Morris,27,.466,58,12,.316,38,44,23,0,19,39,.406,96,17,.654,26,27,0,313,7,33,107,PG,13,27,26,TOT,.469
314,Marcus Morris,189,.483,391,99,.381,260,88,24,18,235,288,.442,651,121,.761,159,82,1,1800,84,157,796,SF,72,95,319,PHO,.518
315,Markieff Morris,377,.512,737,34,.315,108,144,24,51,346,411,.486,845,259,.792,327,81,0,2153,139,232,1115,PF,68,147,485,PHO,.507
316,Anthony Morrow,150,.462,325,88,.451,195,59,28,12,111,238,.458,520,72,.828,87,76,9,1426,29,102,636,SG,38,51,140,NOP,.542
317,Donatas Motiejunas,110,.519,212,21,.250,84,34,23,21,165,131,.443,296,58,.604,96,62,3,952,60,132,341,PF,20,49,225,HOU,.478
318,Arnett Moultrie,16,.421,38,0,,0,2,23,4,24,16,.421,38,4,.800,5,12,2,187,11,22,36,PF,8,7,35,PHI,.421
319,Timofey Mozgov,281,.539,521,4,.167,24,62,27,100,357,285,.523,545,196,.754,260,82,30,1770,171,213,770,C,27,122,528,DEN,.527
320,Shabazz Muhammad,54,.478,113,3,.273,11,6,21,1,29,57,.460,124,26,.650,40,37,0,290,24,24,143,SG,8,16,53,MIN,.472
321,Byron Mullens,40,.526,76,33,.371,89,14,24,11,68,73,.442,165,10,.500,20,45,0,414,24,64,189,C,15,27,92,TOT,.542
322,Erik Murphy,3,.300,10,0,.000,3,2,23,4,6,3,.231,13,0,,0,24,0,62,2,7,6,C,0,2,8,CHI,.231
323,Toure' Murry,51,.436,117,5,.417,12,49,24,1,31,56,.434,129,23,.590,39,51,0,373,13,46,140,PG,19,34,44,NYK,.453
324,Mike Muscala,31,.443,70,0,.000,3,7,22,10,35,31,.425,73,14,1.000,14,20,0,215,17,29,76,PF,3,12,52,ATL,.425
325,Hamady N'Diaye,3,.333,9,0,,0,3,27,4,13,3,.333,9,0,.000,1,14,0,74,5,15,6,C,0,3,18,SAC,.333
326,Steve Nash,28,.400,70,8,.333,24,86,39,2,25,36,.383,94,22,.917,24,15,10,313,4,18,102,PG,7,31,29,LAL,.426
327,Gary Neal,125,.430,291,68,.378,180,83,29,0,80,193,.410,471,94,.895,105,52,3,1114,10,65,548,SG,18,64,90,TOT,.482
328,Nemanja Nedovic,5,.238,21,3,.167,18,13,22,1,12,8,.205,39,7,.875,8,24,0,142,3,13,26,SG,0,13,15,GSW,.244
329,Jameer Nelson,158,.444,356,136,.348,391,476,31,5,202,294,.394,747,96,.857,112,68,68,2179,29,146,820,PG,52,166,231,ORL,.485
330,Andrew Nicholson,152,.459,331,28,.315,89,25,24,23,202,180,.429,420,47,.825,57,76,5,1174,53,150,435,PF,18,51,255,ORL,.462
331,Joakim Noah,380,.476,798,0,.000,2,431,28,121,618,380,.475,800,247,.737,335,80,80,2820,282,245,1007,C,99,194,900,CHI,.475
332,Steve Novak,8,.333,24,52,.426,122,13,30,4,50,60,.411,146,6,1.000,6,54,1,540,8,44,178,PF,12,5,58,TOR,.589
333,Dirk Nowitzki,502,.532,944,131,.398,329,216,35,45,458,633,.497,1273,338,.899,376,80,80,2628,40,165,1735,PF,73,117,498,DAL,.549
334,James Nunnally,7,.333,21,8,.320,25,8,23,2,18,15,.326,46,6,.667,9,13,0,165,1,11,44,SF,6,7,19,TOT,.413
335,Jermaine O'Neal,125,.504,248,0,,0,25,35,40,157,125,.504,248,99,.750,132,44,13,883,85,102,349,PF,14,52,242,GSW,.504
336,Kyle O'Quinn,186,.505,368,0,.000,3,78,23,88,264,186,.501,371,57,.687,83,69,19,1188,100,165,429,C,39,78,364,ORL,.501
337,Greg Oden,27,.551,49,0,,0,1,26,13,31,27,.551,49,13,.565,23,23,6,212,23,52,67,C,7,12,54,MIA,.551
338,Victor Oladipo,318,.448,710,74,.327,226,327,21,37,286,392,.419,936,248,.780,318,80,44,2487,43,210,1106,PG,129,256,329,ORL,.458
339,Kelly Olynyk,194,.500,388,40,.351,114,109,22,27,225,234,.466,502,99,.811,122,70,9,1400,140,227,607,C,35,106,365,BOS,.506
340,Arinze Onuaku,1,.200,5,0,,0,3,26,0,6,1,.200,5,1,.500,2,5,0,30,2,3,3,PF,0,1,8,TOT,.200
341,Daniel Orton,21,.447,47,0,,0,15,23,16,45,21,.447,47,23,.767,30,22,4,251,16,38,65,C,6,18,61,PHI,.447
342,Travis Outlaw,89,.426,209,41,.350,117,48,29,19,132,130,.399,326,42,.808,52,63,4,1065,36,94,343,SF,20,26,168,SAC,.462
343,Zaza Pachulia,149,.428,348,0,.000,1,136,29,14,192,149,.427,349,110,.846,130,53,43,1325,141,124,408,C,45,92,333,MIL,.427
344,Jannero Pargo,28,.483,58,24,.400,60,52,34,1,19,52,.441,118,8,.727,11,29,0,242,1,17,136,PG,14,26,20,CHA,.542
345,Tony Parker,431,.509,847,25,.373,67,388,31,9,138,456,.499,914,197,.811,243,68,68,1997,17,86,1134,PG,36,151,155,SAS,.513
346,Chandler Parsons,336,.528,636,130,.370,351,298,25,29,340,466,.472,987,164,.742,221,74,74,2783,69,168,1226,SF,88,144,409,HOU,.538
347,Patrick Patterson,170,.503,338,55,.364,151,78,24,37,225,225,.460,489,50,.704,71,65,13,1533,117,159,555,PF,55,65,342,TOT,.516
348,Chris Paul,328,.498,658,78,.368,212,663,28,4,230,406,.467,870,295,.855,345,62,62,2171,38,157,1185,PG,154,145,268,LAC,.511
349,Nikola Pekovic,379,.541,701,0,,0,50,28,23,262,379,.541,701,186,.747,249,54,54,1663,206,129,944,C,30,84,468,MIN,.541
350,Kendrick Perkins,87,.453,192,0,.000,1,67,29,32,223,87,.451,193,37,.552,67,62,62,1207,82,177,211,C,26,90,305,OKC,.451
351,Paul Pierce,209,.507,412,112,.373,300,178,36,31,322,321,.451,712,256,.826,310,75,68,2098,26,190,1010,SF,86,153,348,BRK,.529
352,Dexter Pittman,0,.000,1,0,,0,0,25,0,0,0,.000,1,0,.000,2,2,0,3,3,0,0,C,0,0,3,ATL,.000
353,Mason Plumlee,199,.666,299,0,.000,3,60,23,55,209,199,.659,302,122,.626,195,70,22,1275,99,171,520,C,49,77,308,BRK,.659
354,Miles Plumlee,286,.517,553,0,,0,43,25,90,428,286,.517,553,74,.561,132,80,79,1964,198,185,646,C,50,111,626,PHO,.517
355,Quincy Pondexter,20,.444,45,11,.324,34,20,25,1,16,31,.392,79,21,.808,26,15,2,270,10,18,94,SG,5,15,26,MEM,.462
356,Otto Porter,29,.414,70,4,.190,21,10,20,1,36,33,.363,91,8,.667,12,37,0,319,21,26,78,SF,8,14,57,WAS,.385
357,Josh Powell,2,.333,6,0,,0,0,31,1,5,2,.333,6,0,,0,1,0,19,0,1,4,PF,0,1,5,HOU,.333
358,Phil Pressey,50,.340,147,28,.264,106,241,22,5,85,78,.308,253,29,.644,45,75,11,1132,20,97,213,PG,68,87,105,BOS,.364
359,A.J. Price,13,.542,24,6,.273,22,13,27,0,9,19,.413,46,0,.000,2,28,0,99,1,5,44,SG,1,7,10,MIN,.478
360,Ronnie Price,19,.388,49,9,.209,43,66,30,2,35,28,.304,92,9,.692,13,31,2,377,8,50,74,SG,25,26,43,ORL,.353
361,Pablo Prigioni,23,.451,51,65,.464,140,228,36,2,93,88,.461,191,11,.917,12,66,27,1283,36,132,252,PG,67,60,129,NYK,.631
362,Tayshaun Prince,180,.426,423,20,.290,69,119,33,19,202,200,.407,492,34,.567,60,76,76,1948,32,63,454,SF,39,41,234,MEM,.427
363,Miroslav Raduljica,68,.540,126,0,,0,23,26,13,54,68,.540,126,45,.818,55,48,2,465,54,84,181,C,7,28,108,MIL,.540
364,Anthony Randolph,50,.435,115,18,.295,61,32,24,19,102,68,.386,176,52,.754,69,43,5,527,20,64,206,PF,26,39,122,DEN,.438
365,Shavlik Randolph,7,.500,14,0,,0,1,30,1,18,7,.500,14,6,.545,11,14,0,95,7,15,20,PF,3,5,25,PHO,.500
366,Zach Randolph,558,.474,1178,2,.100,20,200,32,23,530,560,.467,1198,250,.742,337,79,79,2705,265,210,1372,PF,54,183,795,MEM,.468
367,J.J. Redick,108,.507,213,73,.395,185,78,29,3,65,181,.455,398,97,.915,106,35,34,987,9,65,532,SG,28,42,74,LAC,.546
368,Glen Rice,6,.300,20,5,.294,17,7,23,1,16,11,.297,37,5,.714,7,11,1,109,4,7,32,SG,6,9,20,WAS,.365
