,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
183,Tobias Harris,337,.518,650,80,.335,239,169,23,40,414,417,.469,889,202,.831,243,76,74,2513,96,153,1116,PF,65,108,510,TOT,.514
184,Aaron Harrison,2,.222,9,3,.300,10,2,21,0,11,5,.263,19,5,.417,12,21,0,93,4,10,18,SG,6,4,15,CHO,.342
185,Udonis Haslem,22,.423,52,1,.111,9,14,35,2,65,23,.377,61,12,.750,16,37,0,260,10,25,59,PF,5,5,75,MIA,.385
186,Spencer Hawes,86,.422,204,38,.373,102,109,27,27,193,124,.405,306,54,.831,65,57,6,1035,51,111,340,PF,22,58,244,CHO,.467
187,Chuck Hayes,1,.500,2,0,,0,2,32,0,8,1,.500,2,2,1.000,2,2,0,24,0,6,4,C,0,3,8,HOU,.500
188,Gordon Hayward,378,.477,792,143,.349,410,296,25,27,336,521,.433,1202,393,.824,477,80,80,2893,61,183,1578,SF,95,202,397,UTA,.493
189,Gerald Henderson,184,.468,393,48,.353,136,75,28,19,181,232,.439,529,112,.767,146,72,0,1431,30,87,624,SG,39,68,211,POR,.484
190,John Henson,164,.566,290,0,.000,1,54,25,109,134,164,.564,291,69,.590,117,57,1,960,87,131,397,C,18,64,221,MIL,.564
191,Mario Hezonja,114,.504,226,67,.349,192,109,20,17,148,181,.433,418,49,.907,54,79,9,1413,28,124,478,SF,39,97,176,ORL,.513
192,Roy Hibbert,182,.445,409,0,.000,2,95,29,110,266,182,.443,411,117,.807,145,81,81,1878,132,252,481,C,32,76,398,LAL,.443
193,J.J. Hickson,80,.519,154,0,.000,1,23,27,14,93,80,.516,155,46,.447,103,35,9,436,39,47,206,C,15,25,132,TOT,.516
194,Nene Hilario,209,.549,381,0,.000,3,97,33,26,207,209,.544,384,107,.578,185,57,11,1094,52,156,525,PF,54,76,259,WAS,.544
195,George Hill,198,.466,425,128,.408,314,259,29,17,240,326,.441,739,114,.760,150,74,73,2524,58,149,894,PG,83,101,298,IND,.528
196,Jordan Hill,278,.507,548,0,.000,1,87,28,37,295,278,.506,549,89,.712,125,73,11,1513,156,155,645,C,36,92,451,IND,.506
197,Solomon Hill,69,.515,134,24,.324,74,57,24,11,127,93,.447,208,36,.857,42,59,3,866,39,68,246,SF,37,33,166,IND,.505
198,Darrun Hilliard,33,.407,81,19,.380,50,27,22,1,40,52,.397,131,29,.725,40,38,2,383,5,28,152,SG,9,19,45,DET,.469
199,Kirk Hinrich,25,.373,67,24,.387,62,73,35,2,62,49,.380,129,15,.938,16,46,7,631,8,64,137,PG,15,30,70,TOT,.473
200,Jrue Holiday,323,.478,676,87,.336,259,391,25,22,168,410,.439,935,182,.843,216,65,23,1831,27,148,1089,PG,88,167,195,NOP,.485
201,Justin Holiday,52,.423,123,36,.343,105,56,26,19,78,88,.386,228,27,.730,37,53,5,773,12,61,239,SG,32,39,90,TOT,.465
202,Ryan Hollins,49,.620,79,0,,0,10,31,21,51,49,.620,79,26,.619,42,37,12,460,47,62,124,C,6,24,98,TOT,.620
203,Rondae Hollis-Jefferson,59,.476,124,4,.286,14,43,21,16,115,63,.457,138,37,.712,52,29,17,615,39,61,167,SF,39,26,154,BRK,.471
204,Richaun Holmes,106,.596,178,8,.182,44,33,22,40,73,114,.514,222,51,.689,74,51,1,702,62,92,287,PF,19,32,135,PHI,.532
205,Rodney Hood,247,.472,523,161,.359,449,213,23,16,229,408,.420,972,172,.860,200,79,79,2541,38,202,1149,SG,73,125,267,UTA,.503
206,Al Horford,441,.557,792,88,.344,256,263,29,121,448,529,.505,1048,103,.798,129,82,82,2631,148,163,1249,C,68,107,596,ATL,.547
207,Dwight Howard,372,.626,594,0,.000,6,98,30,113,597,372,.620,600,232,.489,474,71,71,2280,238,219,976,C,69,166,835,HOU,.620
208,Marcelo Huertas,81,.479,169,16,.262,61,182,32,7,72,97,.422,230,27,.931,29,53,0,869,18,76,237,PG,26,80,90,LAL,.457
209,Josh Huestis,1,.167,6,4,.667,6,0,24,2,8,5,.417,12,0,.000,4,5,0,55,2,3,14,PF,1,3,10,OKC,.583
210,Kris Humphries,87,.465,187,34,.315,108,36,30,23,161,121,.410,295,67,.798,84,53,17,835,57,94,343,PF,16,38,218,TOT,.468
211,R.J. Hunter,17,.486,35,19,.302,63,13,22,4,35,36,.367,98,6,.857,7,36,0,315,2,29,97,SG,14,11,37,BOS,.464
212,Serge Ibaka,356,.520,685,60,.326,184,66,26,148,392,416,.479,869,91,.752,121,78,78,2500,141,211,983,PF,38,108,533,OKC,.513
213,Andre Iguodala,122,.570,214,54,.351,154,219,32,19,211,176,.478,368,51,.614,83,65,1,1732,52,102,457,SF,73,79,263,GSW,.552
214,Ersan Ilyasova,184,.458,402,96,.371,259,67,28,33,259,280,.424,661,111,.721,154,74,56,1881,144,171,767,PF,52,71,403,TOT,.496
215,Joe Ingles,43,.531,81,81,.386,210,96,28,4,132,124,.426,291,13,.722,18,81,2,1241,19,98,342,SF,55,65,151,UTA,.565
216,Damien Inglis,10,.417,24,3,.231,13,10,20,3,29,13,.351,37,7,.875,8,20,1,156,2,11,36,SF,6,11,31,MIL,.392
217,Kyrie Irving,310,.502,617,84,.321,262,249,23,18,113,394,.448,879,169,.885,191,53,53,1667,44,107,1041,PG,56,124,157,CLE,.496
218,Jarrett Jack,109,.426,256,31,.304,102,236,32,7,127,140,.391,358,100,.893,112,32,32,1027,9,77,411,PG,34,94,136,BRK,.434
219,Reggie Jackson,422,.464,910,118,.353,334,492,25,11,195,540,.434,1244,291,.864,337,79,79,2424,58,187,1489,PG,59,223,253,DET,.482
220,LeBron James,650,.573,1134,87,.309,282,514,31,49,454,737,.520,1416,359,.731,491,76,76,2709,111,143,1920,SF,104,249,565,CLE,.551
221,Al Jefferson,245,.485,505,0,,0,70,31,41,244,245,.485,505,72,.649,111,47,18,1096,57,117,562,C,30,34,301,CHO,.485
222,Cory Jefferson,9,.429,21,0,.000,1,0,25,1,10,9,.409,22,4,.667,6,8,0,50,6,8,22,PF,0,0,16,PHO,.409
223,Richard Jefferson,77,.554,139,66,.382,173,59,35,14,113,143,.458,312,58,.667,87,74,5,1326,15,129,410,SF,33,43,128,CLE,.564
224,John Jenkins,55,.505,109,16,.314,51,35,24,1,49,71,.444,160,20,.833,24,43,3,480,8,22,178,SG,8,27,57,TOT,.494
225,Brandon Jennings,61,.409,149,51,.329,155,170,26,7,80,112,.368,304,57,.731,78,48,7,868,16,57,332,PG,29,57,96,TOT,.452
226,Jonas Jerebko,75,.421,178,43,.398,108,62,28,24,211,118,.413,286,61,.782,78,78,0,1176,77,137,340,PF,20,52,288,BOS,.488
227,Amir Johnson,239,.624,383,10,.233,43,138,28,83,327,249,.585,426,69,.570,121,79,76,1800,178,214,577,PF,52,94,505,BOS,.596
228,Chris Johnson,45,.474,95,27,.273,99,45,25,20,105,72,.371,194,34,.810,42,70,2,857,27,100,205,SF,32,40,132,UTA,.441
229,James Johnson,94,.540,174,20,.303,66,67,28,33,98,114,.475,240,39,.574,68,57,32,926,28,84,287,PF,29,54,126,TOR,.517
230,Joe Johnson,257,.471,546,120,.383,313,318,34,4,243,377,.439,859,118,.831,142,81,81,2703,49,146,992,SF,61,159,292,TOT,.509
231,Orlando Johnson,7,.292,24,2,.200,10,2,26,3,11,9,.265,34,6,.750,8,7,1,101,4,9,26,SG,3,4,15,TOT,.294
232,Stanley Johnson,162,.410,395,63,.307,205,118,19,12,248,225,.375,600,80,.784,102,73,6,1687,58,178,593,SF,55,114,306,DET,.428
233,Tyler Johnson,91,.529,172,27,.380,71,79,23,14,81,118,.486,243,51,.797,64,36,5,863,28,66,314,SG,24,47,109,MIA,.541
234,Wesley Johnson,105,.510,206,103,.333,309,49,28,56,211,208,.404,515,30,.652,46,80,9,1666,37,173,549,SF,89,54,248,LAC,.504
235,Nikola Jokic,279,.541,516,28,.333,84,189,20,50,379,307,.512,600,154,.811,190,80,55,1733,181,208,796,C,79,104,560,DEN,.535
236,Dahntay Jones,5,.417,12,1,.500,2,2,35,2,4,6,.429,14,0,,0,1,0,42,1,6,13,SF,1,0,5,CLE,.464
237,James Jones,17,.447,38,41,.394,104,14,35,10,42,58,.408,142,21,.808,26,48,0,463,8,50,178,SF,11,13,50,CLE,.553
238,Terrence Jones,141,.490,288,25,.316,79,41,24,39,149,166,.452,367,77,.664,116,50,11,1044,62,86,434,PF,23,49,211,HOU,.486
239,Tyus Jones,40,.388,103,16,.302,53,108,19,3,40,56,.359,156,28,.718,39,37,0,573,7,33,156,PG,31,33,47,MIN,.410
240,DeAndre Jordan,357,.704,507,0,.000,1,90,27,177,792,357,.703,508,266,.430,619,77,77,2598,267,207,980,C,51,107,1059,LAC,.703
241,Cory Joseph,227,.478,475,30,.273,110,250,24,20,171,257,.439,585,133,.764,174,80,4,2046,39,131,677,SG,63,102,210,TOR,.465
242,Chris Kaman,19,.487,39,1,.250,4,11,33,1,17,20,.465,43,3,1.000,3,16,2,112,7,15,44,C,1,8,24,POR,.477
243,Frank Kaminsky,147,.455,323,68,.337,202,98,22,43,266,215,.410,525,108,.730,148,81,3,1708,69,126,606,C,38,58,335,CHO,.474
244,Enes Kanter,404,.579,698,10,.476,21,33,23,33,415,414,.576,719,200,.797,251,82,1,1721,249,166,1038,C,26,115,664,OKC,.583
245,Sergey Karasev,19,.514,37,11,.297,37,35,22,2,50,30,.405,74,26,.929,28,40,5,399,8,27,97,SF,6,22,58,BRK,.480
246,Sasha Kaun,9,.529,17,0,,0,3,30,5,14,9,.529,17,5,.455,11,25,0,95,12,11,23,C,4,7,26,CLE,.529
247,Ryan Kelly,50,.446,112,5,.135,37,20,24,10,100,55,.369,149,37,.685,54,36,0,470,21,39,152,PF,13,18,121,LAL,.386
248,Michael Kidd-Gilchrist,30,.556,54,3,.429,7,9,22,3,33,33,.541,61,20,.690,29,7,7,205,12,9,89,SF,3,8,45,CHO,.566
249,Sean Kilpatrick,84,.538,156,39,.342,114,29,26,2,44,123,.456,270,60,.896,67,31,0,616,12,37,345,SG,12,31,56,TOT,.528
250,Brandon Knight,251,.461,544,120,.342,351,263,24,20,166,371,.415,895,156,.852,183,52,50,1870,36,124,1018,SG,61,177,202,PHO,.482
251,Kyle Korver,110,.502,219,158,.398,397,164,34,35,246,268,.435,616,45,.833,54,80,80,2401,14,161,739,SG,60,98,260,ATL,.563
252,Kosta Koufos,236,.532,444,0,,0,33,26,70,254,236,.532,444,57,.548,104,78,14,1482,169,185,529,C,40,48,423,SAC,.532
253,Jeremy Lamb,174,.529,329,56,.309,181,77,23,30,208,230,.451,510,64,.727,88,66,0,1227,44,105,580,SG,42,50,252,CHO,.506
254,Carl Landry,133,.561,237,6,.462,13,32,32,9,97,139,.556,250,67,.736,91,36,12,569,49,69,351,PF,12,22,146,PHI,.568
255,Shane Larkin,183,.464,394,39,.361,108,342,23,12,152,222,.442,502,83,.776,107,78,17,1751,28,121,566,PG,95,146,180,BRK,.481
256,Joffrey Lauvergne,182,.557,327,13,.245,53,56,24,15,213,195,.513,380,62,.899,69,59,15,1041,77,115,465,C,13,54,290,DEN,.530
257,Zach LaVine,310,.482,643,123,.389,316,251,20,17,201,433,.452,959,161,.793,203,82,33,2294,27,193,1150,SG,69,155,228,MIN,.516
258,Ty Lawson,103,.419,246,36,.333,108,237,28,7,94,139,.393,354,59,.686,86,66,13,1411,26,87,373,PG,53,95,120,TOT,.444
259,Courtney Lee,208,.493,422,82,.378,217,136,30,28,176,290,.454,639,99,.839,118,79,65,2334,29,134,761,SG,85,72,205,TOT,.518
260,David Lee,178,.533,334,0,.000,1,84,32,28,204,178,.531,335,71,.763,93,55,5,903,101,114,427,PF,22,66,305,TOT,.531
261,Alex Len,263,.426,617,1,.143,7,97,22,62,416,264,.423,624,174,.728,239,78,46,1821,178,230,703,C,38,145,594,PHO,.424
262,Kawhi Leonard,422,.528,799,129,.443,291,186,24,71,398,551,.506,1090,292,.874,334,72,72,2380,95,133,1523,SF,128,105,493,SAS,.565
263,Meyers Leonard,109,.527,207,86,.377,228,92,23,18,263,195,.448,435,35,.761,46,61,10,1333,51,183,511,PF,8,77,314,POR,.547
264,Jon Leuer,182,.511,356,42,.382,110,72,26,30,297,224,.481,466,77,.762,101,67,27,1255,76,125,567,PF,38,75,373,PHO,.526
265,Damian Lillard,389,.450,864,229,.375,610,512,25,28,257,618,.419,1474,414,.892,464,75,75,2676,45,165,1879,PG,65,242,302,POR,.497
266,Jeremy Lin,224,.446,502,76,.336,226,235,27,42,211,300,.412,728,238,.815,292,78,13,2048,42,165,914,SG,58,150,253,CHO,.464
267,Shaun Livingston,201,.548,367,2,.167,12,237,30,27,127,203,.536,379,80,.860,93,78,3,1520,42,140,488,PG,57,78,169,GSW,.538
268,Kevon Looney,3,.600,5,1,.500,2,0,19,0,6,4,.571,7,0,,0,5,0,21,4,2,9,PF,0,1,10,GSW,.643
269,Brook Lopez,589,.515,1143,2,.143,14,147,27,124,369,591,.511,1157,317,.787,403,73,73,2457,204,215,1501,C,58,175,573,BRK,.512
270,Robin Lopez,357,.540,661,0,.000,1,114,27,129,334,357,.539,662,128,.795,161,82,82,2219,268,182,842,C,16,133,602,NYK,.539
271,Kevin Love,251,.467,538,158,.360,439,186,27,41,613,409,.419,977,258,.822,314,77,77,2424,149,159,1234,PF,58,142,762,CLE,.499
272,Kyle Lowry,300,.461,651,212,.388,547,494,29,34,310,512,.427,1198,398,.811,491,77,77,2851,55,211,1634,PG,158,225,365,TOR,.516
273,Trey Lyles,142,.461,308,49,.383,128,59,20,18,240,191,.438,436,57,.695,82,80,33,1382,59,114,488,PF,26,65,299,UTA,.494
274,Shelvin Mack,143,.493,290,39,.312,125,187,25,3,115,182,.439,415,45,.738,61,52,27,1058,13,72,448,PG,34,95,128,TOT,.486
275,Ian Mahinmi,264,.589,448,0,,0,104,29,75,369,264,.589,448,132,.587,225,71,71,1816,138,220,660,C,65,100,507,IND,.589
276,Devyn Marble,13,.333,39,8,.250,32,12,23,1,32,21,.296,71,10,.417,24,28,0,249,6,25,60,SG,13,7,38,ORL,.352
277,Boban Marjanovic,105,.603,174,0,,0,21,27,23,121,105,.603,174,87,.763,114,54,4,508,73,54,297,C,12,29,194,SAS,.603
278,Kendall Marshall,27,.391,69,16,.327,49,73,24,2,26,43,.364,118,9,.692,13,30,6,400,2,30,111,PG,16,43,28,PHI,.432
279,Jarell Martin,54,.474,114,0,.000,2,15,21,7,47,54,.466,116,45,.726,62,27,0,380,39,58,153,PF,8,19,86,MEM,.466
280,Kevin Martin,107,.378,283,49,.360,136,58,32,3,96,156,.372,419,153,.890,172,55,13,1095,14,83,514,SG,26,54,110,TOT,.431
281,Wesley Matthews,142,.432,329,189,.360,525,151,29,17,211,331,.388,854,126,.863,146,78,78,2644,27,179,977,SF,78,78,238,DAL,.498
282,O.J. Mayo,67,.421,159,52,.321,162,118,28,8,92,119,.371,321,31,.775,40,41,24,1090,13,126,321,SG,48,72,105,MIL,.452
283,Luc Mbah a Moute,81,.485,167,13,.325,40,30,29,19,111,94,.454,207,30,.526,57,75,61,1274,60,100,231,PF,44,34,171,LAC,.486
284,James Michael McAdoo,44,.537,82,1,.500,2,17,23,8,28,45,.536,84,26,.531,49,41,1,262,30,39,117,PF,10,16,58,GSW,.542
285,Ray McCallum,40,.385,104,15,.357,42,60,24,7,39,55,.377,146,12,.800,15,41,6,475,8,29,137,PG,12,24,47,TOT,.428
286,C.J. McCollum,444,.463,959,197,.417,472,341,24,23,212,641,.448,1431,187,.827,226,80,80,2780,47,187,1666,SG,97,196,259,POR,.517
287,T.J. McConnell,187,.499,375,31,.348,89,367,23,10,207,218,.470,464,26,.634,41,81,17,1606,43,114,493,PG,95,140,250,PHI,.503
288,Chris McCullough,31,.413,75,13,.382,34,9,20,12,43,44,.404,109,11,.478,23,24,4,362,25,39,112,PF,28,15,68,BRK,.463
289,K.J. McDaniels,22,.468,47,7,.280,25,10,22,6,26,29,.403,72,24,.800,30,37,1,235,16,30,89,SF,7,17,42,HOU,.451
290,Doug McDermott,181,.470,385,110,.425,259,59,24,6,158,291,.452,644,72,.857,84,81,4,1861,37,127,764,SF,14,53,195,CHI,.537
291,Mitch McGary,11,.579,19,0,.000,4,3,23,2,14,11,.478,23,4,.400,10,20,0,72,4,10,26,PF,1,7,18,OKC,.478
292,JaVale McGee,77,.579,133,0,.000,1,3,28,26,80,77,.575,134,18,.500,36,34,2,370,53,49,172,C,5,21,133,DAL,.575
293,Ben McLemore,128,.474,270,67,.362,185,79,22,10,114,195,.429,455,74,.718,103,68,53,1443,34,140,531,SG,52,99,148,SAC,.502
294,Jordan McRae,24,.429,56,10,.455,22,25,24,1,16,34,.436,78,21,.750,28,22,1,195,4,17,99,PG,3,15,20,TOT,.500
295,Josh McRoberts,43,.434,99,12,.245,49,81,28,7,83,55,.372,148,28,.700,40,42,1,595,22,68,150,PF,18,30,105,MIA,.412
296,Jodie Meeks,3,.273,11,4,.444,9,3,28,0,4,7,.350,20,4,1.000,4,3,0,43,1,2,22,SG,0,1,5,DET,.450
297,Salah Mejri,49,.636,77,0,.000,1,10,29,36,82,49,.628,78,27,.587,46,34,6,397,41,54,125,C,8,23,123,DAL,.628
298,Jordan Mickey,8,.364,22,0,,0,1,21,11,7,8,.364,22,5,.500,10,16,0,57,6,5,21,PF,0,1,13,BOS,.364
299,Khris Middleton,364,.466,781,143,.396,361,331,24,19,258,507,.444,1142,277,.888,312,79,79,2852,44,204,1434,SG,131,180,302,MIL,.507
300,C.J. Miles,117,.474,247,142,.367,387,63,28,29,150,259,.409,634,93,.750,124,64,24,1464,25,142,753,SF,53,70,175,IND,.521
301,Andre Miller,57,.582,98,2,.250,8,87,39,0,39,59,.557,106,24,.750,32,39,4,461,12,46,144,PG,16,37,51,TOT,.566
302,Mike Miller,3,.300,10,19,.365,52,40,35,4,47,22,.355,62,0,,0,47,2,373,6,53,63,SF,13,17,53,DEN,.508
303,Patty Mills,137,.469,292,123,.384,320,226,27,6,131,260,.425,612,47,.810,58,81,3,1662,27,102,690,PG,59,76,158,SAS,.525
304,Elijah Millsap,10,.370,27,1,.083,12,19,28,3,29,11,.282,39,13,.722,18,20,0,173,6,33,36,SG,7,9,35,UTA,.295
305,Paul Millsap,427,.512,834,74,.319,232,265,30,139,534,501,.470,1066,309,.757,408,81,81,2647,198,237,1385,PF,147,191,732,ATL,.505
306,Nikola Mirotic,113,.430,263,135,.390,346,100,24,46,304,248,.407,609,146,.807,181,66,38,1646,58,151,777,PF,58,102,362,CHI,.518
307,Nazr Mohammed,3,.600,5,0,,0,0,38,0,3,3,.600,5,2,1.000,2,5,0,19,1,4,8,C,0,3,4,OKC,.600
308,Greg Monroe,491,.522,940,0,.000,1,178,25,67,478,491,.522,941,228,.740,308,79,67,2314,218,163,1210,C,72,129,696,MIL,.522
309,Luis Montero,4,.400,10,1,.111,9,1,22,0,4,5,.263,19,3,.750,4,12,0,42,0,1,14,SG,0,4,4,POR,.289
310,E'Twaun Moore,140,.491,285,47,.452,104,99,26,18,114,187,.481,389,22,.629,35,59,22,1263,19,103,443,SG,37,53,133,CHI,.541
311,Eric Moreland,3,.500,6,0,,0,1,24,4,8,3,.500,6,2,.500,4,8,0,48,3,4,8,PF,0,3,11,SAC,.500
312,Marcus Morris,302,.467,647,108,.362,298,201,26,23,313,410,.434,945,203,.749,271,80,80,2856,91,170,1131,SF,67,140,404,DET,.491
313,Markieff Morris,258,.458,563,47,.303,155,124,26,34,279,305,.425,718,108,.735,147,64,45,1629,73,184,765,PF,58,135,352,TOT,.458
314,Anthony Morrow,57,.442,129,79,.387,204,24,30,5,52,136,.408,333,29,.744,39,68,6,926,10,64,380,SG,22,17,62,OKC,.527
315,Donatas Motiejunas,74,.500,148,16,.281,57,41,25,5,72,90,.439,205,34,.642,53,37,22,547,37,69,230,PF,17,44,109,HOU,.478
316,Timofey Mozgov,202,.574,352,1,.143,7,33,29,57,227,203,.565,359,68,.716,95,76,48,1326,110,159,475,C,22,71,337,CLE,.567
317,Emmanuel Mudiay,255,.379,673,74,.319,232,372,19,35,200,329,.364,905,140,.670,209,68,66,2068,32,141,872,PG,65,217,232,DEN,.404
318,Shabazz Muhammad,273,.516,529,44,.289,152,52,23,7,167,317,.465,681,185,.764,242,82,0,1682,100,94,863,SF,24,70,267,MIN,.498
319,Xavier Munford,23,.426,54,9,.391,23,22,23,3,28,32,.416,77,7,.500,14,14,0,244,3,25,80,SG,13,15,31,MEM,.474
320,Mike Muscala,64,.566,113,12,.308,39,34,24,27,79,76,.500,152,31,.795,39,60,0,565,38,72,195,C,13,27,117,ATL,.539
321,Larry Nance,157,.541,290,1,.100,10,44,23,23,211,158,.527,300,32,.681,47,63,22,1266,101,124,349,PF,54,41,312,LAL,.528
322,Shabazz Napier,34,.351,97,34,.327,104,97,24,1,46,68,.338,201,33,.733,45,55,0,600,9,38,203,PG,23,46,55,ORL,.423
323,Gary Neal,110,.489,225,41,.410,100,47,31,1,72,151,.465,325,47,.855,55,40,2,807,11,55,390,SG,20,29,83,WAS,.528
324,Jameer Nelson,70,.429,163,43,.299,144,190,33,5,96,113,.368,307,30,.857,35,39,15,1036,19,100,299,PG,25,66,115,DEN,.438
325,Raul Neto,116,.453,256,64,.395,162,174,23,2,103,180,.431,418,52,.743,70,81,53,1499,17,122,476,PG,62,109,120,UTA,.507
326,Andrew Nicholson,105,.536,196,41,.360,114,25,26,22,167,146,.471,310,51,.785,65,56,0,823,34,69,384,PF,10,41,201,ORL,.537
327,Joakim Noah,51,.386,132,0,.000,1,110,30,29,168,51,.383,133,22,.489,45,29,2,635,87,77,124,C,18,52,255,CHI,.383
328,Nerlens Noel,305,.521,585,1,.500,2,122,21,100,388,306,.521,587,134,.590,227,67,62,1965,154,192,747,C,118,158,542,PHI,.522
329,Lucas Nogueira,27,.659,41,1,.333,3,7,23,12,28,28,.636,44,8,.533,15,29,1,225,18,29,65,C,12,11,46,TOR,.648
330,Steve Novak,1,.333,3,7,.467,15,0,32,0,5,8,.444,18,1,1.000,1,10,0,44,0,3,24,PF,0,1,5,TOT,.639
331,Dirk Nowitzki,372,.483,770,126,.368,342,132,37,52,437,498,.448,1112,250,.893,280,75,75,2364,52,161,1372,PF,52,84,489,DAL,.504
332,Jusuf Nurkic,101,.423,239,0,.000,3,40,21,44,110,101,.417,242,61,.616,99,32,3,547,65,91,263,C,24,55,175,DEN,.417
333,J.J. O'Brien,0,.000,1,0,,0,0,23,0,1,0,.000,1,0,,0,2,0,6,0,1,0,SF,1,0,1,UTA,.000
334,Johnny O'Bryant,85,.409,208,1,1.000,1,32,22,8,111,86,.411,209,27,.675,40,66,4,857,65,100,200,PF,18,31,176,MIL,.414
335,Kyle O'Quinn,124,.498,249,5,.227,22,72,25,49,174,129,.476,271,46,.767,60,65,1,764,76,107,309,PF,20,61,250,NYK,.485
336,Jahlil Okafor,396,.511,775,1,.167,6,65,20,61,251,397,.508,781,133,.686,194,53,48,1591,122,140,928,C,22,124,373,PHI,.509
337,Victor Oladipo,327,.475,688,98,.348,282,282,23,54,297,425,.438,970,205,.830,247,72,52,2379,48,174,1153,SG,116,153,345,ORL,.489
338,Kelly Olynyk,168,.486,346,85,.405,210,105,24,33,209,253,.455,556,96,.750,128,69,8,1395,72,163,687,C,52,74,281,BOS,.531
339,Kelly Oubre,65,.492,132,25,.316,79,13,20,7,108,90,.427,211,31,.633,49,63,9,671,25,100,236,SF,22,34,133,WAS,.486
340,Zaza Pachulia,219,.469,467,0,.000,3,128,31,22,469,219,.466,470,212,.768,276,76,69,2004,249,181,650,C,64,119,718,DAL,.466
341,Kostas Papanikolaou,14,.412,34,10,.313,32,16,25,5,32,24,.364,66,9,.643,14,26,6,294,8,24,67,SF,13,21,40,DEN,.439
342,Jabari Parker,434,.502,864,9,.257,35,130,20,29,272,443,.493,899,175,.768,228,76,72,2408,123,154,1070,PF,69,116,395,MIL,.498
343,Tony Parker,323,.501,645,27,.415,65,379,33,11,159,350,.493,710,130,.760,171,72,72,1980,17,114,857,PG,54,131,176,SAS,.512
344,Chandler Parsons,216,.540,400,104,.414,251,169,27,21,256,320,.492,651,93,.684,136,61,51,1799,29,114,837,SF,46,95,285,DAL,.571
345,Lamar Patterson,16,.516,31,12,.245,49,39,24,2,46,28,.350,80,16,.727,22,35,0,395,4,45,84,SG,9,23,50,ATL,.425
346,Patrick Patterson,98,.490,200,106,.362,293,94,26,32,265,204,.414,493,29,.853,34,79,0,2020,77,128,543,PF,53,65,342,TOR,.521
347,Chris Paul,393,.501,785,122,.371,329,738,30,13,271,515,.462,1114,294,.896,328,74,74,2420,39,185,1446,PG,152,194,310,LAC,.517
348,Adreian Payne,44,.389,113,9,.281,32,29,24,11,91,53,.366,145,17,.654,26,52,2,486,20,77,132,PF,16,36,111,MIN,.397
349,Cameron Payne,78,.467,167,36,.324,111,108,21,6,76,114,.410,278,19,.792,24,57,1,698,9,80,283,PG,36,44,85,OKC,.475
350,Elfrid Payton,288,.451,638,30,.326,92,468,21,20,184,318,.436,730,112,.589,190,73,69,2145,77,159,778,PG,89,177,261,ORL,.456
351,Nikola Pekovic,19,.380,50,0,,0,11,30,0,14,19,.380,50,16,.800,20,12,3,156,7,22,54,C,1,9,21,MIN,.380
352,Kendrick Perkins,40,.533,75,0,,0,31,31,11,103,40,.533,75,11,.440,25,37,5,542,25,64,91,C,11,41,128,NOP,.533
353,Paul Pierce,69,.445,155,75,.310,242,71,38,17,174,144,.363,397,54,.818,66,68,38,1231,12,129,417,SF,33,58,186,LAC,.457
354,Tibor Pleiss,11,.478,23,0,.000,2,2,26,2,9,11,.440,25,2,1.000,2,12,0,82,6,19,24,C,1,8,15,UTA,.440
355,Mason Plumlee,267,.520,513,0,.000,4,226,25,85,427,267,.516,517,215,.642,335,82,82,2084,201,253,749,C,68,154,628,POR,.516
356,Miles Plumlee,140,.601,233,0,,0,16,27,50,138,140,.601,233,34,.576,59,61,14,870,94,73,314,C,21,40,232,MIL,.601
357,Otto Porter,241,.536,450,98,.367,267,120,22,32,294,339,.473,717,95,.754,126,75,73,2276,97,163,871,SF,105,70,391,WAS,.541
358,Bobby Portis,170,.443,384,16,.308,52,52,20,22,214,186,.427,436,48,.727,66,62,4,1102,123,100,436,PF,25,54,337,CHI,.445
359,Kristaps Porzingis,292,.454,643,81,.333,243,94,20,134,394,373,.421,886,201,.838,240,72,72,2047,132,205,1028,PF,53,121,526,NYK,.467
360,Dwight Powell,144,.514,280,2,.125,16,44,24,24,189,146,.493,296,105,.739,142,69,2,992,84,118,399,PF,36,40,273,DAL,.497
361,Norman Powell,61,.436,140,36,.404,89,47,22,10,95,97,.424,229,43,.811,53,49,24,725,16,59,273,SG,29,32,111,TOR,.502
362,Phil Pressey,26,.433,60,4,.222,18,75,24,4,28,30,.385,78,13,.520,25,23,0,283,3,28,77,PG,18,33,31,TOT,.410
363,Ronnie Price,48,.453,106,68,.347,196,147,32,13,74,116,.384,302,31,.756,41,62,18,1211,25,161,331,PG,74,70,99,PHO,.497
364,Pablo Prigioni,27,.519,52,28,.295,95,130,38,1,76,55,.374,147,7,.875,8,59,3,823,38,82,145,PG,53,49,114,LAC,.469
365,Tayshaun Prince,98,.476,206,4,.174,23,73,35,13,115,102,.445,229,13,.684,19,77,44,1462,32,62,221,SF,36,27,147,MIN,.454
366,Julius Randle,348,.436,799,10,.278,36,144,21,29,657,358,.429,835,193,.715,270,81,60,2286,172,242,919,PF,53,149,829,LAL,.435
367,Zach Randolph,425,.482,881,6,.231,26,142,34,13,350,431,.475,907,172,.796,216,68,53,2016,179,146,1040,PF,43,105,529,MEM,.479
